Time,1,2,31,36,37,38,39,40,41,42,43,76,77,78,79,80,81,82,83,272,273,274,275,276,277,278,279,312,313,314,315,316,317,318,319,352,353,354,355,356,357,358,359,392,393,394,395,396,397,398,399,432,433,434,435,436,437,438,439,472,473,874,875,876,877,878,879,880,881,914,915,916,917,918,919,920,921,1146,1147,1148,1149,1150,1151,1152,1153,1186,1187,1188,1189,1190,1191,1192,1193,1226,1227,1228,1229,1230,1231,1232,1233,1266,1267,1268,1269,1270,1581,1582,1583,1584,1585,1586,1587,1588,1621,1622,1623,1624,1625,1626,1627,1628,1661,1662,1663,1664,1665,1666,1667,1668,1701,1702,1703,1704,1705,1706,1707,1708,1741,1742,1743,1744,1830,1831,1832,2141,2142,2143,2144,2145,2146,2147,2148,2178,2179,2180,2181,2182,2183,2184,2312,2315,2318,2321,2324,2327
640,-600,-673,-639,-610,-644,-620,-629,-615,-629,-610,-649,-600,-644,-659,-620,-625,-1176,-585,-595,-620,-600,-644,-581,-600,-600,-585,-629,-585,-620,-620,-649,-595,-625,-610,-625,-625,-585,-561,-664,-610,-566,-610,-615,-571,-571,-571,-610,-625,-566,-595,-634,-639,-615,-571,-581,-566,-585,-571,-581,-664,-664,-664,-600,-600,-654,-668,-639,-649,-634,-610,-620,-678,-620,-649,-629,-595,-625,-639,-615,-625,-600,-600,-610,-595,-605,-610,-629,-629,-644,-585,-610,-668,-649,-595,-605,-639,-610,-644,-610,-659,-673,-629,-585,-620,-600,-605,-605,-625,-625,-600,-585,-605,-571,-615,-634,-610,-595,-595,-605,-581,-590,-610,-576,-590,-595,-610,-595,-625,-600,-659,-590,-654,-610,-595,-581,-566,-590,-673,-629,-615,-600,-590,-595,-590,-585,-654,-615,-590,-585,-590,-595,-595,-620,-615,-698,-673,-678,-664,-668,-664,-698,-708,-649,-727,-659,-634
650,-595,-664,-639,-615,-639,-620,-625,-615,-625,-615,-649,-605,-644,-659,-634,-625,-1181,-595,-595,-620,-585,-649,-576,-600,-605,-590,-620,-585,-610,-625,-644,-595,-620,-610,-625,-629,-590,-561,-659,-605,-571,-610,-615,-576,-581,-576,-600,-625,-581,-595,-639,-634,-615,-571,-595,-566,-590,-576,-581,-664,-659,-668,-600,-600,-649,-659,-629,-654,-634,-615,-610,-673,-620,-649,-634,-600,-620,-634,-610,-629,-605,-600,-610,-600,-610,-615,-625,-629,-639,-585,-620,-673,-649,-600,-610,-639,-620,-639,-610,-664,-673,-634,-581,-620,-600,-605,-600,-615,-625,-600,-585,-615,-581,-615,-634,-595,-595,-610,-610,-590,-590,-605,-576,-590,-600,-605,-590,-625,-600,-654,-585,-649,-605,-590,-581,-571,-605,-668,-625,-610,-600,-605,-600,-595,-590,-644,-605,-595,-595,-595,-585,-595,-625,-615,-693,-673,-693,-668,-654,-668,-693,-712,-654,-727,-659,-634
660,-600,-668,-649,-615,-644,-625,-625,-620,-634,-620,-644,-610,-639,-659,-629,-639,-1176,-595,-595,-625,-595,-649,-576,-610,-605,-595,-625,-590,-615,-629,-644,-605,-625,-610,-629,-634,-590,-566,-664,-605,-576,-610,-620,-581,-581,-571,-605,-629,-585,-600,-634,-644,-610,-571,-585,-566,-600,-576,-581,-668,-664,-668,-595,-600,-644,-668,-625,-649,-639,-620,-615,-673,-620,-654,-634,-595,-625,-639,-615,-629,-600,-610,-600,-605,-610,-615,-629,-629,-639,-595,-605,-668,-654,-605,-615,-639,-610,-649,-595,-664,-678,-639,-585,-620,-600,-605,-610,-620,-625,-600,-590,-610,-581,-610,-644,-605,-600,-605,-615,-595,-595,-610,-576,-595,-600,-605,-595,-610,-600,-659,-590,-654,-605,-590,-595,-576,-600,-678,-629,-615,-605,-600,-605,-585,-595,-649,-615,-590,-585,-600,-576,-600,-625,-620,-698,-678,-688,-673,-654,-668,-698,-712,-654,-727,-659,-639
670,-605,-678,-649,-615,-649,-625,-639,-620,-644,-615,-654,-610,-649,-659,-639,-639,-1191,-595,-600,-629,-600,-654,-590,-605,-610,-590,-629,-590,-625,-625,-654,-600,-639,-615,-634,-634,-600,-566,-673,-615,-585,-615,-625,-576,-585,-581,-615,-629,-585,-600,-639,-644,-625,-576,-600,-576,-610,-576,-590,-673,-673,-673,-605,-605,-659,-668,-634,-654,-639,-620,-615,-678,-629,-654,-644,-600,-629,-649,-620,-634,-615,-610,-605,-600,-615,-620,-639,-639,-649,-595,-610,-673,-654,-605,-615,-644,-610,-654,-605,-668,-678,-634,-595,-620,-605,-610,-610,-625,-629,-610,-590,-600,-581,-620,-639,-615,-605,-620,-615,-595,-590,-610,-585,-600,-600,-605,-600,-620,-605,-668,-590,-664,-610,-605,-590,-581,-605,-678,-634,-620,-605,-610,-610,-600,-595,-659,-625,-595,-600,-600,-576,-600,-629,-625,-708,-678,-698,-673,-664,-668,-703,-717,-659,-732,-664,-644
680,-610,-668,-644,-620,-649,-629,-639,-625,-649,-629,-654,-610,-654,-664,-639,-639,-1196,-600,-600,-629,-595,-649,-590,-605,-600,-595,-625,-590,-620,-634,-654,-605,-639,-620,-629,-634,-600,-566,-673,-610,-581,-615,-625,-576,-581,-581,-620,-634,-585,-605,-639,-644,-620,-581,-605,-576,-610,-581,-590,-673,-664,-678,-605,-605,-659,-668,-644,-654,-634,-625,-625,-683,-629,-654,-634,-605,-625,-644,-615,-634,-615,-610,-610,-605,-605,-615,-629,-639,-649,-595,-615,-673,-654,-605,-615,-644,-625,-649,-595,-664,-678,-634,-590,-625,-605,-605,-610,-620,-629,-600,-590,-615,-585,-615,-639,-610,-605,-620,-615,-581,-595,-610,-585,-600,-600,-615,-600,-615,-610,-659,-595,-659,-610,-605,-595,-590,-610,-678,-634,-615,-605,-610,-610,-595,-600,-654,-620,-595,-600,-605,-585,-605,-625,-625,-698,-683,-698,-673,-673,-683,-703,-717,-659,-732,-664,-644
690,-610,-668,-649,-625,-649,-634,-629,-625,-639,-620,-659,-610,-649,-664,-639,-639,-1196,-605,-600,-634,-600,-649,-581,-610,-595,-590,-634,-600,-620,-629,-649,-605,-629,-620,-634,-634,-595,-571,-668,-610,-576,-615,-634,-585,-585,-576,-610,-639,-576,-605,-639,-644,-620,-581,-595,-576,-595,-581,-585,-678,-668,-678,-605,-605,-654,-668,-644,-659,-639,-620,-620,-683,-629,-664,-634,-605,-629,-644,-615,-634,-605,-615,-615,-610,-610,-620,-634,-634,-644,-595,-620,-673,-659,-605,-615,-644,-625,-649,-610,-673,-683,-639,-590,-625,-590,-610,-605,-625,-634,-605,-590,-615,-590,-620,-644,-615,-605,-610,-615,-595,-595,-615,-585,-600,-605,-615,-600,-629,-610,-664,-595,-659,-615,-600,-595,-576,-610,-678,-634,-620,-610,-615,-615,-600,-600,-659,-620,-600,-600,-605,-590,-605,-629,-625,-698,-683,-693,-678,-673,-678,-703,-717,-664,-732,-668,-644
700,-615,-678,-654,-625,-654,-629,-629,-629,-639,-625,-664,-615,-649,-664,-634,-639,-1201,-605,-610,-634,-600,-654,-590,-615,-605,-600,-639,-600,-625,-629,-654,-605,-629,-615,-639,-639,-600,-576,-673,-615,-576,-615,-634,-590,-585,-581,-615,-644,-576,-605,-644,-649,-620,-581,-595,-581,-605,-581,-585,-678,-678,-683,-605,-600,-659,-673,-649,-659,-649,-629,-625,-683,-625,-668,-639,-600,-639,-644,-629,-634,-610,-610,-625,-610,-620,-625,-639,-639,-649,-605,-620,-678,-668,-615,-625,-644,-629,-654,-615,-673,-693,-644,-600,-629,-590,-610,-605,-629,-639,-600,-590,-615,-590,-620,-644,-620,-605,-610,-615,-595,-600,-620,-585,-605,-605,-610,-605,-629,-605,-668,-605,-664,-615,-605,-600,-581,-610,-688,-639,-625,-610,-610,-615,-600,-600,-659,-625,-600,-595,-610,-590,-610,-639,-629,-708,-678,-693,-683,-668,-673,-708,-722,-664,-737,-668,-644
710,-615,-688,-659,-629,-659,-634,-644,-625,-639,-629,-664,-615,-659,-673,-634,-639,-1196,-605,-605,-634,-610,-659,-595,-615,-620,-605,-634,-595,-629,-629,-664,-610,-634,-625,-639,-639,-600,-581,-683,-620,-581,-620,-629,-585,-595,-581,-625,-644,-590,-605,-649,-649,-629,-585,-600,-581,-610,-581,-595,-678,-678,-683,-615,-615,-668,-673,-649,-664,-644,-625,-629,-688,-625,-659,-644,-610,-634,-649,-625,-639,-615,-610,-629,-615,-615,-625,-644,-644,-664,-600,-620,-683,-664,-620,-625,-654,-629,-659,-625,-673,-683,-644,-595,-629,-600,-620,-615,-634,-634,-615,-600,-625,-590,-620,-644,-620,-610,-615,-620,-600,-600,-615,-590,-605,-610,-610,-610,-639,-610,-668,-595,-668,-620,-610,-595,-585,-615,-683,-644,-629,-615,-610,-610,-605,-605,-659,-625,-605,-600,-605,-595,-610,-629,-625,-708,-683,-698,-678,-668,-678,-712,-722,-664,-742,-668,-644
720,-615,-678,-659,-629,-649,-639,-639,-629,-644,-629,-659,-620,-664,-668,-649,-639,-1201,-605,-605,-634,-600,-659,-590,-615,-620,-605,-639,-605,-625,-639,-654,-605,-639,-629,-639,-644,-605,-576,-673,-620,-590,-625,-629,-585,-595,-585,-615,-639,-600,-610,-649,-649,-629,-581,-605,-581,-620,-581,-595,-683,-678,-683,-620,-615,-659,-673,-639,-668,-644,-629,-634,-688,-639,-659,-649,-615,-629,-654,-625,-644,-615,-615,-615,-620,-620,-629,-639,-644,-649,-600,-625,-683,-664,-610,-620,-654,-629,-659,-620,-673,-688,-649,-595,-629,-610,-615,-615,-629,-644,-610,-595,-625,-590,-625,-644,-615,-615,-625,-620,-605,-605,-620,-590,-605,-615,-625,-605,-634,-610,-668,-605,-659,-620,-605,-595,-585,-615,-688,-639,-625,-615,-620,-620,-605,-600,-664,-625,-610,-605,-610,-600,-610,-634,-634,-708,-688,-708,-678,-664,-683,-708,-722,-668,-737,-673,-649
730,-620,-688,-664,-629,-654,-634,-639,-634,-649,-634,-664,-625,-659,-668,-639,-644,-1196,-610,-605,-639,-610,-659,-590,-615,-610,-605,-644,-605,-629,-639,-654,-605,-644,-625,-644,-649,-600,-571,-678,-615,-590,-625,-634,-590,-585,-590,-620,-644,-605,-615,-644,-654,-625,-585,-605,-585,-620,-585,-590,-683,-678,-683,-610,-610,-664,-673,-649,-664,-654,-639,-629,-693,-634,-668,-644,-610,-639,-654,-629,-644,-615,-620,-610,-615,-620,-634,-639,-644,-654,-610,-615,-678,-668,-615,-625,-654,-625,-654,-610,-678,-693,-654,-600,-634,-605,-615,-620,-639,-639,-605,-600,-615,-595,-620,-654,-620,-615,-620,-625,-605,-605,-625,-600,-610,-610,-620,-600,-620,-615,-678,-610,-668,-620,-605,-605,-595,-615,-693,-639,-625,-615,-615,-625,-605,-605,-668,-629,-605,-600,-615,-590,-615,-639,-639,-712,-688,-703,-688,-678,-683,-712,-727,-673,-742,-678,-654
740,-625,-693,-664,-629,-664,-639,-649,-634,-664,-629,-668,-625,-664,-678,-639,-649,-1201,-605,-615,-634,-615,-664,-605,-615,-615,-605,-644,-610,-639,-634,-668,-610,-654,-629,-644,-649,-605,-581,-683,-629,-600,-625,-639,-595,-595,-590,-629,-644,-595,-615,-649,-659,-625,-590,-605,-585,-629,-585,-600,-688,-688,-688,-615,-620,-678,-683,-654,-668,-654,-634,-634,-693,-629,-668,-649,-615,-639,-659,-639,-649,-625,-620,-625,-620,-625,-634,-654,-654,-664,-605,-620,-683,-673,-620,-629,-659,-629,-664,-615,-683,-698,-649,-605,-634,-600,-620,-625,-644,-644,-620,-605,-615,-590,-629,-659,-629,-615,-620,-629,-595,-605,-629,-600,-610,-615,-620,-610,-629,-615,-678,-605,-678,-629,-620,-605,-600,-615,-693,-649,-634,-620,-615,-620,-610,-610,-673,-634,-610,-600,-615,-590,-610,-644,-639,-717,-693,-703,-688,-683,-683,-722,-732,-673,-747,-678,-654
750,-625,-683,-664,-629,-659,-639,-649,-639,-664,-639,-668,-620,-664,-673,-649,-649,-1215,-615,-620,-639,-605,-664,-600,-620,-605,-610,-639,-605,-629,-644,-664,-615,-649,-629,-644,-644,-615,-581,-688,-625,-595,-634,-639,-595,-600,-595,-629,-644,-600,-610,-654,-659,-639,-590,-615,-585,-620,-590,-605,-683,-678,-688,-625,-615,-668,-678,-659,-673,-654,-634,-639,-693,-634,-668,-644,-615,-639,-654,-629,-644,-625,-625,-629,-620,-629,-625,-649,-649,-659,-610,-634,-688,-668,-620,-625,-659,-634,-664,-620,-683,-693,-654,-605,-639,-610,-625,-625,-629,-649,-615,-600,-625,-595,-629,-654,-620,-620,-629,-629,-600,-615,-625,-600,-610,-615,-629,-610,-634,-620,-678,-610,-664,-625,-615,-600,-600,-625,-693,-644,-629,-620,-625,-625,-615,-610,-673,-629,-610,-610,-620,-600,-620,-639,-639,-712,-693,-712,-683,-688,-693,-717,-732,-668,-747,-678,-659
760,-625,-688,-664,-634,-659,-639,-639,-639,-649,-634,-668,-629,-664,-678,-644,-649,-1220,-615,-610,-644,-610,-668,-595,-625,-615,-610,-644,-610,-634,-639,-659,-615,-634,-629,-649,-649,-605,-585,-673,-625,-585,-629,-644,-600,-590,-590,-625,-654,-595,-620,-649,-659,-629,-590,-615,-595,-610,-595,-600,-683,-683,-688,-615,-620,-664,-683,-659,-673,-659,-634,-629,-698,-634,-678,-649,-615,-644,-664,-629,-649,-615,-629,-629,-625,-634,-639,-644,-654,-654,-615,-629,-688,-678,-625,-629,-664,-639,-664,-629,-683,-698,-654,-600,-639,-610,-629,-620,-639,-649,-615,-605,-634,-600,-629,-659,-629,-615,-625,-629,-605,-610,-629,-595,-615,-620,-625,-615,-639,-625,-678,-610,-673,-629,-610,-610,-590,-620,-698,-644,-629,-625,-620,-629,-610,-610,-668,-634,-610,-615,-620,-610,-620,-649,-639,-717,-698,-712,-698,-678,-688,-722,-732,-673,-751,-683,-654
770,-629,-693,-668,-634,-668,-644,-644,-639,-649,-639,-673,-629,-673,-683,-639,-659,-1215,-615,-605,-649,-620,-668,-600,-625,-625,-615,-649,-610,-639,-644,-668,-620,-644,-634,-649,-654,-615,-585,-683,-629,-595,-629,-649,-600,-600,-595,-629,-649,-595,-615,-664,-664,-634,-590,-610,-595,-620,-590,-605,-693,-688,-688,-620,-620,-673,-688,-649,-673,-664,-644,-634,-698,-625,-673,-659,-620,-649,-664,-639,-649,-620,-629,-629,-620,-639,-634,-659,-649,-664,-615,-639,-688,-683,-629,-639,-664,-629,-668,-625,-678,-703,-664,-615,-644,-605,-629,-629,-644,-649,-610,-610,-629,-600,-634,-659,-629,-620,-620,-629,-610,-615,-639,-605,-620,-615,-620,-620,-644,-620,-688,-615,-678,-625,-615,-610,-590,-625,-708,-649,-639,-625,-615,-629,-610,-610,-668,-639,-615,-605,-625,-610,-620,-649,-649,-722,-698,-703,-693,-673,-688,-727,-737,-678,-751,-683,-654
780,-634,-693,-668,-644,-668,-649,-654,-644,-664,-644,-678,-634,-673,-683,-644,-654,-1210,-615,-615,-644,-620,-668,-610,-625,-629,-620,-644,-615,-644,-649,-673,-625,-649,-639,-654,-654,-615,-590,-688,-634,-600,-634,-644,-600,-610,-595,-634,-659,-610,-615,-664,-664,-639,-595,-615,-600,-625,-595,-610,-698,-693,-698,-629,-625,-678,-693,-654,-678,-654,-639,-644,-698,-634,-673,-664,-625,-644,-664,-639,-649,-629,-625,-639,-625,-625,-639,-659,-659,-673,-610,-629,-693,-678,-629,-639,-668,-639,-673,-629,-683,-698,-664,-610,-644,-610,-629,-629,-649,-654,-625,-615,-629,-600,-634,-664,-634,-620,-629,-639,-615,-620,-629,-605,-625,-625,-625,-620,-644,-629,-678,-615,-683,-634,-620,-615,-600,-629,-693,-654,-644,-629,-620,-625,-620,-615,-673,-639,-615,-615,-625,-605,-625,-639,-639,-722,-703,-712,-698,-688,-698,-727,-737,-673,-751,-683,-664
790,-634,-688,-673,-634,-664,-644,-649,-644,-668,-644,-673,-634,-673,-683,-654,-659,-1215,-615,-625,-649,-620,-668,-600,-629,-625,-615,-654,-615,-639,-649,-668,-620,-659,-639,-659,-654,-615,-590,-688,-629,-605,-639,-644,-605,-605,-600,-629,-654,-610,-625,-654,-664,-639,-595,-620,-595,-629,-600,-610,-698,-688,-693,-634,-625,-673,-693,-654,-678,-659,-644,-644,-703,-644,-678,-654,-629,-649,-664,-639,-654,-629,-629,-625,-629,-634,-644,-654,-659,-664,-615,-634,-693,-678,-625,-629,-664,-644,-668,-620,-688,-703,-659,-610,-649,-620,-629,-625,-644,-654,-615,-610,-629,-605,-639,-664,-629,-625,-634,-639,-615,-620,-639,-605,-615,-625,-634,-620,-634,-625,-683,-620,-673,-634,-620,-615,-605,-625,-698,-654,-639,-629,-629,-629,-620,-625,-673,-634,-625,-620,-629,-610,-625,-644,-649,-722,-703,-722,-698,-683,-698,-727,-737,-678,-751,-688,-664
800,-634,-698,-678,-644,-668,-649,-654,-654,-668,-644,-678,-634,-668,-688,-654,-664,-1220,-625,-625,-654,-625,-678,-605,-634,-620,-615,-659,-620,-639,-654,-664,-625,-654,-639,-664,-664,-615,-585,-693,-639,-595,-629,-659,-605,-605,-600,-634,-664,-610,-625,-659,-668,-634,-600,-615,-595,-625,-605,-610,-698,-693,-698,-625,-625,-673,-693,-664,-678,-664,-649,-649,-703,-634,-688,-649,-620,-659,-668,-644,-654,-629,-634,-639,-625,-639,-644,-654,-659,-664,-620,-634,-693,-683,-634,-639,-668,-639,-673,-625,-693,-712,-668,-615,-649,-615,-629,-634,-649,-659,-615,-615,-625,-605,-639,-668,-639,-625,-629,-644,-605,-615,-639,-610,-625,-629,-629,-625,-634,-625,-688,-620,-678,-634,-620,-620,-605,-629,-708,-654,-644,-629,-625,-634,-620,-620,-678,-644,-620,-615,-634,-610,-625,-654,-649,-722,-703,-717,-698,-693,-698,-727,-742,-688,-761,-693,-664
810,-639,-708,-673,-644,-678,-654,-659,-649,-673,-639,-683,-629,-673,-688,-649,-664,-1240,-620,-634,-649,-629,-678,-615,-634,-625,-620,-659,-620,-649,-654,-678,-629,-659,-639,-659,-664,-620,-600,-698,-644,-605,-639,-654,-605,-610,-605,-644,-654,-600,-625,-664,-673,-639,-605,-620,-600,-644,-605,-615,-703,-698,-703,-634,-629,-688,-698,-673,-683,-668,-644,-654,-708,-639,-678,-659,-625,-659,-673,-649,-659,-634,-634,-644,-629,-639,-644,-664,-664,-673,-625,-639,-693,-688,-629,-644,-668,-644,-683,-629,-693,-712,-664,-620,-654,-615,-639,-629,-659,-659,-629,-620,-634,-605,-649,-668,-644,-629,-629,-644,-610,-615,-639,-615,-625,-634,-644,-629,-649,-629,-693,-620,-688,-644,-629,-620,-615,-625,-708,-664,-649,-634,-629,-639,-625,-625,-683,-649,-625,-620,-629,-620,-625,-654,-649,-732,-708,-712,-698,-703,-698,-732,-742,-683,-761,-693,-668
820,-634,-698,-673,-644,-673,-654,-659,-644,-664,-649,-688,-639,-683,-693,-654,-659,-1235,-625,-615,-654,-620,-678,-610,-634,-629,-620,-659,-620,-644,-659,-673,-629,-654,-644,-659,-664,-620,-595,-693,-639,-600,-639,-654,-610,-610,-605,-639,-659,-610,-625,-664,-673,-644,-605,-625,-600,-629,-605,-615,-698,-693,-698,-634,-629,-678,-698,-668,-688,-668,-649,-644,-708,-639,-683,-664,-625,-654,-664,-639,-659,-629,-634,-644,-629,-644,-644,-659,-664,-673,-625,-654,-703,-688,-634,-639,-673,-654,-683,-634,-698,-712,-668,-620,-659,-620,-634,-634,-644,-664,-629,-615,-644,-605,-649,-668,-639,-629,-634,-644,-620,-625,-639,-610,-625,-634,-634,-625,-649,-634,-693,-625,-678,-634,-625,-615,-610,-634,-708,-664,-644,-634,-629,-639,-629,-625,-683,-639,-625,-625,-634,-625,-634,-659,-649,-727,-703,-727,-698,-693,-703,-732,-742,-683,-761,-698,-668
830,-634,-703,-678,-654,-673,-654,-654,-654,-659,-649,-688,-639,-678,-693,-659,-668,-1225,-625,-629,-654,-625,-678,-605,-639,-634,-620,-659,-620,-654,-664,-673,-634,-649,-644,-664,-668,-625,-595,-688,-649,-600,-639,-654,-610,-615,-605,-634,-668,-615,-629,-673,-673,-644,-605,-625,-600,-629,-605,-625,-698,-698,-703,-629,-629,-673,-703,-664,-683,-678,-654,-644,-708,-639,-693,-664,-629,-659,-678,-644,-664,-629,-639,-644,-629,-644,-649,-659,-664,-673,-629,-644,-698,-688,-639,-644,-673,-649,-683,-634,-698,-712,-673,-615,-659,-620,-634,-639,-654,-664,-625,-625,-644,-610,-649,-673,-634,-629,-634,-644,-625,-620,-639,-615,-629,-634,-634,-629,-649,-634,-693,-620,-688,-644,-625,-625,-600,-634,-712,-659,-649,-634,-634,-639,-625,-625,-683,-644,-625,-620,-639,-620,-629,-659,-659,-727,-708,-717,-712,-683,-698,-732,-751,-688,-761,-693,-673
840,-634,-712,-683,-654,-683,-654,-664,-654,-668,-649,-693,-644,-673,-693,-664,-673,-1225,-625,-629,-659,-634,-678,-615,-639,-639,-625,-664,-625,-654,-654,-683,-634,-659,-649,-668,-664,-629,-595,-698,-649,-615,-649,-659,-610,-620,-605,-644,-664,-620,-634,-673,-673,-654,-605,-629,-610,-639,-605,-625,-708,-708,-708,-639,-634,-683,-703,-659,-683,-673,-649,-649,-712,-639,-688,-673,-634,-659,-678,-654,-664,-639,-644,-634,-639,-649,-654,-668,-668,-678,-629,-639,-703,-693,-639,-649,-673,-644,-683,-634,-693,-717,-673,-629,-659,-625,-644,-644,-659,-664,-634,-625,-634,-610,-649,-678,-644,-634,-644,-649,-625,-625,-649,-615,-634,-634,-639,-629,-644,-629,-698,-625,-693,-639,-629,-625,-610,-634,-712,-659,-654,-634,-634,-644,-634,-629,-688,-654,-629,-629,-639,-620,-634,-664,-659,-742,-708,-727,-708,-693,-708,-737,-747,-688,-761,-693,-673
850,-639,-708,-678,-654,-678,-659,-668,-664,-678,-659,-688,-639,-688,-693,-668,-668,-1230,-629,-639,-654,-629,-683,-620,-639,-639,-629,-659,-625,-654,-659,-683,-634,-668,-654,-668,-668,-629,-605,-708,-644,-620,-649,-659,-610,-620,-610,-649,-668,-625,-639,-668,-678,-654,-605,-629,-610,-644,-605,-625,-708,-703,-708,-639,-634,-688,-703,-673,-688,-673,-654,-664,-712,-649,-688,-668,-634,-659,-673,-649,-668,-644,-639,-644,-639,-644,-649,-664,-673,-683,-625,-644,-708,-688,-639,-644,-678,-659,-688,-634,-703,-712,-668,-625,-664,-634,-639,-644,-659,-668,-634,-625,-639,-615,-649,-673,-644,-634,-644,-649,-620,-629,-644,-620,-634,-634,-644,-629,-644,-634,-693,-629,-693,-644,-634,-629,-620,-644,-712,-668,-654,-639,-639,-639,-629,-629,-688,-654,-629,-629,-639,-610,-639,-659,-659,-737,-712,-727,-712,-703,-708,-737,-751,-688,-766,-698,-673
860,-639,-703,-683,-654,-678,-664,-668,-664,-673,-659,-688,-644,-688,-698,-668,-673,-1235,-629,-634,-664,-634,-683,-615,-644,-629,-629,-668,-629,-649,-659,-683,-639,-673,-654,-668,-673,-629,-605,-698,-644,-615,-649,-664,-615,-615,-615,-649,-668,-625,-639,-668,-678,-654,-615,-634,-610,-639,-620,-625,-708,-698,-712,-634,-639,-688,-703,-678,-688,-673,-659,-654,-717,-649,-688,-659,-639,-664,-683,-649,-668,-639,-649,-644,-639,-644,-659,-664,-668,-678,-634,-654,-712,-693,-644,-644,-678,-654,-688,-639,-708,-712,-673,-620,-659,-634,-639,-639,-654,-668,-629,-625,-639,-615,-654,-673,-644,-639,-644,-649,-620,-634,-649,-620,-629,-639,-649,-629,-649,-639,-698,-629,-688,-644,-629,-629,-620,-644,-712,-668,-649,-639,-644,-644,-629,-629,-688,-649,-634,-629,-644,-615,-634,-664,-659,-737,-717,-732,-708,-698,-712,-737,-751,-698,-766,-698,-673
870,-644,-712,-688,-654,-683,-664,-664,-664,-673,-654,-693,-649,-678,-698,-668,-678,-1240,-639,-634,-664,-634,-688,-620,-649,-634,-629,-673,-634,-654,-664,-683,-634,-668,-649,-673,-673,-629,-605,-703,-649,-610,-649,-668,-620,-615,-615,-649,-678,-610,-644,-673,-688,-654,-610,-629,-610,-634,-615,-625,-708,-708,-712,-634,-639,-683,-708,-673,-688,-678,-664,-654,-712,-649,-698,-668,-634,-668,-683,-659,-668,-639,-654,-654,-634,-649,-659,-668,-668,-678,-634,-654,-703,-698,-644,-654,-678,-654,-688,-644,-703,-727,-678,-634,-664,-625,-649,-644,-664,-673,-629,-625,-644,-620,-654,-678,-649,-639,-644,-654,-620,-625,-659,-620,-639,-639,-644,-634,-654,-639,-708,-634,-698,-649,-629,-634,-620,-639,-722,-673,-659,-639,-644,-649,-634,-634,-693,-659,-634,-625,-649,-625,-634,-668,-668,-737,-717,-727,-717,-703,-703,-747,-751,-698,-771,-703,-678
880,-649,-717,-688,-659,-688,-668,-673,-659,-678,-654,-698,-649,-688,-708,-668,-673,-1250,-629,-639,-664,-639,-693,-629,-644,-644,-634,-673,-629,-659,-664,-693,-644,-664,-654,-673,-668,-634,-610,-712,-654,-610,-649,-668,-625,-625,-620,-664,-668,-620,-629,-683,-688,-654,-620,-629,-615,-639,-615,-629,-708,-708,-717,-639,-644,-698,-712,-688,-693,-678,-659,-659,-727,-644,-693,-673,-639,-673,-683,-659,-673,-649,-644,-659,-644,-654,-659,-673,-678,-693,-634,-654,-708,-698,-649,-654,-683,-659,-693,-659,-708,-722,-673,-629,-668,-629,-654,-644,-664,-673,-644,-634,-649,-615,-659,-683,-654,-639,-644,-659,-629,-629,-654,-629,-639,-639,-649,-634,-664,-644,-703,-634,-703,-649,-639,-629,-615,-644,-717,-673,-659,-649,-644,-649,-639,-634,-693,-659,-639,-629,-644,-629,-644,-668,-664,-737,-722,-732,-712,-708,-712,-747,-761,-698,-771,-708,-678
890,-649,-712,-688,-659,-688,-668,-668,-659,-673,-664,-698,-654,-693,-708,-678,-673,-1250,-634,-639,-664,-634,-693,-620,-644,-644,-634,-668,-634,-659,-673,-688,-639,-668,-664,-673,-673,-634,-610,-708,-654,-615,-649,-668,-625,-625,-620,-649,-678,-625,-644,-678,-683,-659,-615,-644,-610,-639,-615,-634,-712,-708,-712,-644,-644,-693,-708,-673,-698,-678,-664,-659,-717,-654,-698,-683,-644,-668,-683,-654,-673,-644,-644,-659,-644,-654,-664,-668,-678,-683,-629,-668,-717,-698,-654,-654,-688,-668,-688,-654,-703,-722,-678,-629,-668,-639,-649,-649,-664,-673,-639,-634,-664,-625,-659,-678,-649,-644,-649,-654,-639,-634,-659,-620,-634,-649,-654,-634,-664,-639,-703,-634,-698,-654,-634,-634,-615,-649,-717,-673,-654,-649,-654,-649,-639,-639,-693,-654,-639,-644,-644,-639,-644,-668,-664,-737,-722,-742,-717,-693,-712,-742,-756,-703,-771,-708,-683
900,-654,-717,-693,-664,-688,-664,-668,-668,-678,-664,-698,-659,-683,-708,-673,-683,-1250,-644,-634,-668,-639,-693,-620,-654,-644,-634,-673,-634,-664,-668,-688,-639,-673,-659,-678,-678,-634,-610,-708,-649,-620,-649,-668,-625,-625,-620,-654,-678,-629,-639,-683,-688,-649,-620,-634,-615,-649,-620,-629,-717,-712,-717,-639,-649,-688,-703,-673,-693,-683,-664,-659,-722,-654,-698,-678,-644,-668,-683,-659,-678,-644,-654,-644,-649,-659,-664,-678,-678,-688,-639,-659,-712,-698,-649,-659,-688,-659,-693,-639,-712,-727,-683,-629,-668,-629,-654,-649,-668,-678,-639,-629,-654,-629,-654,-683,-654,-644,-654,-659,-634,-634,-654,-629,-639,-649,-649,-639,-649,-644,-703,-634,-698,-654,-629,-639,-620,-644,-722,-673,-664,-649,-649,-654,-634,-644,-698,-664,-639,-634,-654,-634,-639,-673,-668,-742,-722,-737,-717,-703,-717,-747,-761,-708,-776,-712,-683
