Time,21,22,176,177,178,179,180,181,182,183,232,233,234,235,236,237,238,239
0,0,4,4,4,4,4,0,4,0,0,4,0,4,0,4,0,0,0
10,0,4,4,4,0,4,0,0,0,4,0,0,0,0,4,4,4,0
20,0,4,4,4,4,4,0,4,0,0,4,0,0,0,4,0,0,0
30,0,4,4,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0
40,0,0,0,0,4,0,4,4,0,4,4,0,4,0,4,0,0,0
50,0,0,4,0,4,0,4,4,0,0,4,0,4,0,4,0,4,4
60,0,4,4,4,4,4,0,4,0,4,4,0,4,0,4,4,0,0
70,4,4,9,4,4,0,4,9,4,0,9,0,9,0,4,4,4,4
80,9,9,19,14,14,4,4,19,14,14,19,9,14,-4,14,19,14,14
90,24,24,24,24,29,4,24,39,29,24,29,19,24,0,29,39,34,24
100,34,34,39,39,39,29,34,48,43,39,39,34,39,19,39,48,43,43
110,43,48,43,53,48,34,43,58,53,53,48,53,53,34,53,63,58,53
120,43,53,48,53,63,53,63,68,63,68,53,63,63,48,63,73,58,68
130,43,58,53,58,73,63,68,83,73,68,53,63,78,63,78,78,63,73
140,43,63,53,63,78,73,68,87,78,73,53,63,87,78,83,87,68,78
150,48,68,58,68,83,87,73,92,78,78,53,73,92,83,87,92,73,78
160,53,63,58,68,83,87,68,97,78,78,58,73,97,92,87,97,68,78
170,53,63,63,63,87,92,78,97,78,78,68,73,92,87,92,97,73,78
180,58,68,63,63,92,92,78,97,87,78,63,83,97,87,92,102,68,78
190,58,68,63,68,92,97,83,97,87,87,68,83,102,87,92,97,73,83
200,58,68,68,73,97,102,78,102,87,87,63,83,107,102,97,102,78,87
210,58,73,68,78,97,102,83,102,92,87,63,87,107,102,97,107,78,87
220,63,73,68,78,102,107,92,107,87,87,68,83,112,102,97,107,78,87
230,63,78,63,78,102,112,87,112,92,87,63,87,117,102,102,107,78,92
240,63,78,68,78,102,107,92,107,97,92,68,87,112,97,102,107,78,92
250,63,78,73,78,107,112,92,112,97,97,68,87,117,107,102,107,83,92
260,63,78,68,78,107,122,92,112,97,102,68,87,117,112,107,112,83,97
270,68,78,73,83,107,126,97,112,97,97,73,92,117,112,107,107,83,97
280,63,78,68,83,107,122,97,112,97,97,68,97,117,112,107,117,87,97
290,68,78,73,83,112,122,107,122,97,92,73,92,122,107,107,117,87,97
300,63,83,78,87,117,126,102,117,102,102,73,97,122,122,117,117,87,97
310,63,87,73,83,112,126,107,117,102,102,73,97,126,117,112,117,87,102
320,58,87,78,87,112,126,112,122,102,102,73,102,126,117,112,117,87,102
330,58,83,78,87,117,126,107,122,102,102,68,102,126,112,112,122,92,97
340,58,83,78,92,117,136,107,126,107,102,78,102,126,126,117,122,87,102
350,58,83,73,92,117,136,107,122,102,107,73,102,126,126,117,122,83,102
360,58,83,78,92,117,131,112,126,102,107,73,102,126,117,117,122,87,102
370,63,83,78,87,117,136,112,126,102,107,78,97,126,126,122,122,83,102
380,58,92,78,87,122,136,112,131,107,112,78,102,126,126,117,126,92,102
390,63,92,78,92,117,136,112,126,112,107,83,107,131,131,122,126,87,102
400,63,92,78,92,122,136,107,126,107,112,78,107,131,131,117,126,92,102
410,68,92,78,92,122,136,112,131,112,107,78,97,131,126,122,126,92,102
420,63,92,83,97,122,141,117,126,112,112,78,97,136,131,126,131,92,97
