Time,27,28,200,201,202,203,204,205,206,207,256,257,258,259,260,261,262,263
0,161,151,146,141,170,166,141,175,141,170,136,146,156,117,156,258,136,117
10,156,146,146,141,170,170,141,175,141,166,136,146,161,117,156,263,136,117
20,156,146,141,141,170,166,141,170,141,170,136,146,161,117,156,263,131,122
30,156,141,146,146,166,161,141,170,141,170,131,146,161,112,156,263,136,117
40,156,141,146,141,166,161,141,170,141,166,131,141,161,117,151,263,136,117
50,156,141,146,141,161,156,141,170,141,166,136,141,161,117,156,263,136,117
60,156,141,146,141,166,156,136,170,141,166,136,141,161,117,151,263,131,112
70,151,141,141,141,156,156,141,170,141,166,136,146,156,112,151,258,131,117
80,151,141,136,141,161,156,136,170,136,161,131,146,156,117,151,263,131,117
90,151,141,141,146,161,156,136,166,141,161,131,146,156,117,151,258,131,117
100,156,141,141,141,156,151,141,166,141,156,131,146,156,117,151,258,126,112
110,151,131,136,126,151,151,131,151,136,136,131,131,156,117,146,244,126,92
120,141,112,131,112,146,146,122,126,112,117,122,117,146,112,146,219,107,73
130,122,92,117,97,126,141,107,107,97,87,102,102,131,117,126,195,87,43
140,102,63,97,83,102,136,83,87,73,73,87,83,107,112,107,166,68,29
150,73,48,73,68,73,136,63,68,53,53,63,68,92,117,92,141,43,4
160,53,19,58,58,53,136,39,43,39,34,48,58,78,112,73,122,19,-9
170,29,0,43,48,24,136,24,29,19,19,34,48,68,112,58,97,4,-34
180,9,-24,29,39,0,126,4,14,14,-4,19,43,58,112,48,78,-9,-48
190,-9,-43,19,34,-19,112,-9,9,-4,-24,9,34,48,92,34,58,-14,-68
200,-29,-58,0,19,-39,87,-24,4,-9,-29,-9,29,43,68,24,34,-19,-83
210,-43,-78,-14,4,-58,58,-43,0,-24,-29,-14,14,34,34,19,19,-34,-92
220,-63,-92,-29,0,-78,34,-58,-4,-29,-29,-29,9,24,19,14,0,-34,-112
230,-78,-107,-48,-9,-83,9,-73,-14,-48,-19,-34,9,14,4,9,-19,-43,-122
240,-92,-117,-63,-19,-102,-9,-92,-24,-73,-19,-48,0,0,-4,0,-39,-58,-126
250,-112,-107,-83,-34,-107,-29,-102,-39,-83,-19,-63,-9,-9,-19,-4,-48,-78,-126
260,-131,-102,-97,-43,-122,-53,-112,-48,-92,-29,-73,-24,-14,-34,-14,-68,-83,-107
270,-146,-97,-112,-58,-117,-78,-112,-63,-102,-39,-87,-29,-24,-48,-19,-83,-92,-83
280,-156,-87,-117,-68,-107,-87,-92,-73,-112,-48,-92,-39,-34,-53,-24,-92,-107,-78
290,-161,-78,-122,-73,-83,-112,-83,-73,-112,-53,-102,-43,-39,-58,-39,-87,-112,-78
300,-146,-63,-131,-83,-68,-131,-87,-87,-122,-68,-112,-48,-48,-73,-43,-97,-126,-78
310,-131,-63,-136,-92,-58,-146,-92,-92,-126,-78,-122,-58,-58,-78,-48,-112,-131,-87
320,-122,-68,-136,-107,-58,-146,-102,-97,-126,-87,-131,-63,-68,-87,-53,-122,-131,-92
330,-112,-78,-141,-122,-53,-126,-117,-107,-131,-102,-136,-73,-83,-97,-63,-131,-126,-97
340,-107,-83,-146,-136,-58,-117,-126,-117,-131,-117,-136,-78,-92,-107,-73,-131,-131,-97
350,-102,-92,-146,-136,-63,-97,-131,-122,-141,-126,-131,-83,-102,-107,-78,-136,-136,-107
360,-102,-97,-156,-141,-73,-102,-141,-126,-141,-136,-126,-92,-112,-112,-87,-136,-136,-112
370,-102,-107,-161,-151,-78,-107,-151,-136,-146,-151,-131,-102,-122,-112,-92,-146,-141,-117
380,-107,-122,-166,-156,-87,-112,-156,-136,-146,-156,-126,-112,-126,-112,-107,-156,-141,-117
390,-117,-131,-170,-161,-92,-117,-161,-146,-151,-161,-131,-122,-131,-126,-112,-161,-146,-126
400,-122,-141,-170,-166,-102,-122,-166,-151,-156,-161,-136,-126,-146,-131,-117,-166,-146,-141
410,-131,-151,-175,-170,-112,-126,-170,-151,-156,-166,-141,-136,-141,-141,-126,-170,-146,-146
420,-131,-156,-175,-170,-122,-126,-170,-151,-161,-170,-146,-141,-141,-141,-126,-170,-151,-151
430,-136,-166,-180,-175,-131,-131,-180,-156,-166,-180,-151,-151,-141,-151,-136,-170,-156,-156
440,-146,-170,-185,-175,-141,-131,-180,-156,-166,-180,-161,-156,-141,-156,-141,-175,-156,-166
450,-156,-170,-185,-175,-151,-131,-185,-161,-170,-175,-170,-156,-141,-156,-146,-180,-161,-170
460,-161,-170,-190,-175,-146,-136,-190,-161,-170,-180,-175,-161,-146,-166,-146,-185,-161,-170
470,-166,-175,-190,-170,-161,-131,-195,-166,-185,-175,-180,-161,-156,-161,-156,-190,-166,-175
