Time,590,591,592,593,594,595,659,660,661,662,663,667,668,669,715,716,717,718,719,723,724,725,771,772,773,774,775,779,780,781,823,831,832,833,834,835,836,837,966,967,968,969,1053,1054,1055,1056,1057,1061,1062,1063,1099,1103,1104,1105,1130,1131,1132,1133,1402,1403,1404,1405,1406,1407,1408,1409,1453,1454,1455,1461,1462,1463,1464,1465,1502,1503,1504,1505,1541,1542,1543,1544,1545,1546,1547,1549,1577,1878,1879,1880,1924,1925,1926,1932,1933,1934,1935,1936,1978,1979,1980,1981,2017,2018,2019,2020,2021,2022,2023,2025,2073,2074,2075,2076,2077,2078,2079,2081,2120,2121,2122,2123,2125,2226,2227,2228,2243,2245,2288,2289,2290,2291,2292,2293
0,73,73,83,83,78,78,131,117,97,92,97,102,146,151,39,58,53,58,29,146,131,141,73,68,68,63,53,126,117,332,117,205,229,209,185,161,161,117,63,87,87,107,63,63,63,63,48,258,268,209,63,185,185,200,97,97,78,68,102,102,83,97,87,83,102,87,78,78,78,107,102,102,107,97,102,102,92,92,73,83,73,83,83,83,78,141,146,107,102,92,53,48,34,107,107,117,126,117,43,48,48,34,73,68,63,63,58,39,43,43,58,68,68,73,48,43,58,112,92,102,87,87,131,48,48,43,73,136,78,78,68,78,73,78
10,73,68,83,83,73,73,131,117,97,92,97,102,151,151,39,58,53,58,34,146,131,141,68,68,68,63,48,126,117,332,117,205,224,209,185,161,166,117,58,87,87,107,63,68,63,63,48,258,268,209,68,185,185,205,92,92,78,68,102,97,83,97,92,83,97,87,78,73,78,102,107,107,107,97,102,102,92,87,73,78,78,83,83,83,78,141,141,107,102,87,53,53,34,107,107,117,122,122,43,48,43,34,78,68,68,63,53,34,43,43,58,73,68,73,48,39,53,112,92,102,87,92,131,43,48,43,73,136,78,78,63,83,73,78
20,73,73,83,83,78,73,131,117,97,92,97,102,146,146,39,58,53,53,34,146,126,141,68,68,68,58,48,126,117,332,117,205,224,209,185,161,166,117,63,87,87,107,63,63,63,63,48,258,263,205,68,180,185,200,97,92,78,68,102,102,87,97,87,83,97,87,73,73,78,107,107,102,107,102,102,97,87,87,78,83,73,83,83,83,78,141,141,107,102,92,53,48,34,107,107,122,126,117,43,48,48,34,73,73,63,63,58,39,48,48,58,73,68,73,48,43,53,112,92,102,87,92,131,43,48,43,73,136,78,78,68,78,73,78
30,73,73,78,83,73,78,131,117,97,92,97,97,151,146,39,58,53,53,34,146,131,141,68,68,68,63,53,126,117,332,117,205,224,209,180,161,166,112,63,87,87,107,63,68,63,63,48,258,263,209,68,180,185,200,92,92,78,68,97,102,87,97,92,83,102,87,78,78,78,107,102,107,107,97,102,102,92,87,73,78,73,83,87,83,78,141,141,107,102,87,53,48,34,102,107,122,122,117,43,48,43,34,73,68,63,63,53,39,43,48,58,73,68,73,48,39,53,112,92,102,87,92,131,43,53,43,68,136,78,78,68,83,68,78
40,73,73,83,83,73,73,131,112,97,87,97,102,151,151,39,58,53,58,34,146,126,146,68,68,68,63,53,126,117,332,117,205,229,214,180,161,166,112,58,87,87,107,63,68,63,63,48,258,268,209,63,185,185,205,97,92,78,68,102,97,87,97,87,83,97,87,73,73,78,102,107,107,107,97,102,97,87,87,73,78,78,83,87,83,83,141,141,102,102,92,58,48,34,102,107,122,126,122,43,48,43,34,73,68,63,63,58,39,43,48,58,68,68,73,48,43,58,112,97,102,87,92,131,43,48,43,73,136,78,78,63,78,68,78
50,73,73,83,83,78,78,126,112,97,92,92,102,146,151,39,58,48,58,34,146,131,141,68,68,68,63,53,126,117,332,117,205,229,209,180,161,161,112,58,87,87,107,63,68,63,63,48,258,263,205,68,185,185,200,92,92,78,68,102,102,83,97,92,78,102,87,73,73,78,107,107,107,107,97,102,97,87,87,73,83,78,83,83,78,78,141,141,102,102,87,58,48,34,107,107,122,122,117,43,48,48,34,73,68,68,68,58,39,48,48,58,68,68,68,48,39,58,112,92,107,83,92,131,43,48,43,68,136,78,73,68,83,68,78
60,78,68,83,83,78,73,126,112,97,87,92,102,146,146,39,53,53,58,29,146,126,141,73,68,68,58,48,126,117,332,112,205,224,209,180,161,161,112,63,87,87,107,63,68,63,63,48,253,263,205,68,185,185,200,92,92,78,68,97,97,83,97,87,78,97,87,78,73,78,102,107,107,112,97,102,97,87,87,73,78,73,83,83,78,78,141,141,102,102,92,53,48,34,107,107,117,126,117,48,43,43,34,73,68,63,63,58,34,48,48,58,73,68,73,43,43,58,107,92,102,87,87,131,39,48,39,68,131,78,78,63,83,68,78
70,73,73,78,83,78,73,126,112,97,92,97,102,146,146,34,53,53,53,34,146,126,141,68,63,63,58,48,122,117,332,112,200,224,209,185,161,161,112,58,87,83,112,63,63,63,63,48,258,268,205,63,180,185,200,97,92,78,63,97,97,78,97,92,78,97,87,73,73,73,102,107,107,102,97,102,97,87,92,73,73,73,83,83,83,78,141,141,102,97,87,53,48,34,102,107,117,122,117,43,43,43,34,73,68,63,63,58,34,48,43,53,68,68,73,48,39,53,107,92,102,87,92,126,43,43,43,68,131,78,78,63,78,68,78
80,73,68,78,83,78,73,126,112,97,87,92,97,146,146,34,58,53,53,34,146,126,141,68,63,68,58,48,122,117,332,112,205,224,209,180,161,161,112,58,87,87,107,63,68,63,63,43,258,268,205,63,180,185,200,92,92,73,63,97,102,83,97,87,78,97,87,73,73,73,107,102,107,102,97,102,97,87,92,73,78,73,83,83,78,78,136,141,102,102,87,53,48,34,102,107,117,122,117,43,43,43,34,73,68,63,63,58,34,48,43,58,68,68,68,43,43,53,107,92,102,87,87,126,39,48,39,68,136,73,78,63,83,68,78
