90,-668,-673,-683,-678,-673,-683,-659,-698,-708,-620,-629,-654,-673,-678,-644,-678,-693,-585,-634,-644,-654,-610,-639,-610,-654,-634,-644,-600,-615,-634,-561,-654,-644,-639,-634,-620,-629,-581,-566,-620,-639,-659,-664,-625,-654,-668,-556,-629,-644,-654,-649,-629,-659,-664,-600,-654,-615,-620,-634,-605,-620,-639,-644,-605,-659,-634,-561,-595,-620,-664,-654,-605,-634,-654,-649,-590,-605,-654,-649,-610,-615,-639,-561,-566,-595,-649,-639,-615,-639,-639,-571,-527,-649,-659,-659,-571,-610,-654,-649,-610,-649,-654,-654,-585,-615,-634,-629,-659,-620,-639,-673,-561,-585,-644,-639,-649,-600,-639,-668,-537,-649,-625,-615,-600,-639,-678,-566,-625,-629,-634,-644,-625,-610,-644,-527,-634,-649,-654,-649,-615,-620,-649,-629,-639,-639,-644,-629,-668,-634,-605,-644,-673
100,-698,-703,-712,-708,-698,-717,-659,-732,-742,-644,-659,-678,-698,-712,-649,-703,-727,-610,-664,-668,-683,-610,-668,-639,-683,-654,-673,-600,-644,-668,-585,-688,-668,-668,-664,-620,-659,-620,-581,-649,-668,-683,-698,-629,-683,-703,-571,-659,-673,-673,-678,-629,-688,-698,-620,-683,-639,-644,-664,-605,-644,-664,-673,-605,-688,-664,-585,-620,-649,-683,-678,-605,-659,-673,-683,-595,-634,-678,-673,-615,-649,-668,-585,-571,-625,-668,-673,-610,-673,-673,-590,-527,-678,-678,-693,-571,-639,-678,-673,-605,-678,-673,-688,-590,-644,-659,-649,-688,-620,-668,-708,-585,-615,-668,-664,-683,-600,-668,-703,-556,-673,-654,-644,-600,-668,-712,-585,-654,-659,-659,-668,-625,-634,-673,-541,-664,-678,-678,-678,-620,-649,-678,-654,-668,-664,-668,-654,-693,-664,-605,-678,-708
110,-732,-737,-747,-742,-732,-756,-659,-766,-781,-673,-693,-712,-732,-751,-644,-742,-761,-639,-698,-703,-717,-610,-698,-678,-708,-693,-712,-600,-678,-703,-620,-727,-703,-703,-703,-620,-688,-654,-615,-683,-698,-717,-732,-629,-717,-737,-605,-698,-703,-712,-717,-629,-722,-732,-654,-722,-673,-678,-703,-610,-673,-693,-712,-605,-717,-698,-615,-659,-683,-717,-712,-605,-683,-708,-717,-595,-664,-712,-712,-615,-683,-703,-615,-581,-659,-703,-708,-615,-708,-708,-629,-537,-708,-712,-727,-571,-673,-712,-708,-610,-712,-708,-722,-590,-678,-693,-683,-727,-620,-703,-742,-615,-649,-698,-693,-722,-600,-703,-737,-595,-708,-683,-683,-600,-703,-747,-625,-693,-693,-693,-708,-620,-668,-708,-576,-703,-708,-712,-717,-620,-683,-708,-688,-703,-698,-703,-688,-727,-698,-605,-712,-737
120,-766,-771,-781,-776,-771,-791,-664,-795,-810,-712,-727,-742,-766,-786,-649,-771,-795,-673,-727,-737,-756,-615,-732,-708,-747,-727,-751,-605,-712,-732,-654,-756,-742,-737,-737,-620,-722,-683,-654,-722,-737,-756,-771,-629,-751,-766,-649,-732,-742,-747,-751,-629,-756,-766,-693,-756,-703,-717,-737,-610,-708,-732,-747,-610,-751,-727,-654,-693,-717,-756,-751,-610,-722,-747,-751,-595,-698,-747,-747,-615,-712,-737,-654,-610,-693,-742,-742,-615,-737,-737,-668,-561,-742,-747,-761,-571,-703,-747,-747,-610,-742,-747,-756,-590,-708,-722,-717,-756,-625,-732,-771,-654,-683,-737,-727,-756,-600,-732,-771,-629,-742,-717,-722,-600,-737,-776,-659,-727,-727,-732,-751,-625,-703,-742,-610,-737,-747,-751,-751,-620,-717,-742,-722,-737,-727,-737,-722,-761,-737,-605,-742,-771
130,-800,-805,-810,-805,-805,-825,-673,-830,-839,-751,-761,-776,-800,-820,-668,-805,-825,-717,-761,-766,-786,-634,-766,-737,-776,-756,-781,-610,-747,-766,-693,-786,-771,-771,-776,-625,-756,-717,-693,-751,-766,-786,-805,-639,-786,-795,-678,-761,-771,-781,-781,-639,-786,-795,-732,-786,-737,-751,-771,-625,-737,-761,-781,-629,-786,-761,-688,-727,-747,-786,-786,-620,-756,-781,-786,-610,-727,-776,-786,-625,-747,-766,-688,-639,-722,-771,-771,-625,-771,-766,-703,-595,-776,-776,-795,-590,-732,-781,-781,-620,-776,-776,-791,-610,-742,-756,-751,-791,-644,-766,-800,-693,-717,-766,-761,-786,-620,-766,-800,-664,-771,-756,-756,-605,-771,-810,-693,-756,-756,-761,-781,-629,-737,-771,-654,-766,-776,-786,-791,-625,-747,-771,-751,-771,-756,-766,-751,-791,-771,-620,-771,-800
140,-825,-834,-839,-839,-834,-859,-708,-859,-874,-781,-791,-805,-834,-854,-698,-839,-854,-751,-791,-795,-815,-668,-795,-766,-810,-791,-815,-639,-771,-791,-722,-820,-805,-800,-810,-654,-786,-742,-727,-781,-800,-820,-834,-673,-810,-830,-717,-791,-795,-810,-820,-668,-815,-820,-761,-815,-766,-781,-805,-654,-766,-791,-810,-659,-815,-786,-722,-751,-776,-815,-820,-649,-786,-810,-815,-639,-761,-810,-815,-659,-776,-795,-722,-678,-756,-805,-810,-659,-800,-795,-737,-629,-805,-805,-825,-625,-771,-810,-810,-654,-805,-810,-825,-639,-771,-786,-781,-825,-678,-800,-830,-722,-747,-791,-795,-820,-654,-800,-830,-698,-805,-786,-786,-639,-800,-834,-722,-786,-795,-795,-815,-654,-771,-800,-688,-795,-805,-820,-820,-654,-776,-805,-781,-805,-791,-800,-781,-825,-800,-659,-805,-834
150,-864,-869,-878,-874,-869,-893,-751,-893,-903,-820,-825,-839,-869,-888,-742,-874,-883,-776,-820,-830,-849,-703,-825,-795,-839,-825,-844,-683,-800,-820,-756,-849,-834,-830,-834,-698,-815,-771,-751,-810,-830,-849,-869,-717,-844,-854,-747,-820,-830,-839,-849,-712,-849,-854,-795,-849,-800,-810,-834,-698,-795,-825,-839,-698,-844,-820,-751,-786,-805,-849,-849,-693,-815,-844,-849,-678,-795,-844,-849,-698,-805,-825,-751,-708,-791,-839,-839,-703,-830,-825,-761,-659,-839,-839,-859,-664,-800,-844,-844,-698,-839,-844,-854,-683,-805,-820,-815,-859,-712,-825,-859,-751,-776,-825,-825,-854,-693,-825,-854,-727,-839,-820,-820,-683,-830,-864,-756,-815,-825,-830,-844,-703,-800,-830,-717,-830,-839,-849,-849,-698,-805,-834,-815,-834,-820,-830,-815,-854,-830,-698,-834,-864
160,-893,-903,-913,-903,-898,-922,-786,-922,-932,-849,-854,-869,-903,-917,-776,-898,-917,-810,-849,-859,-878,-732,-854,-820,-869,-854,-878,-717,-834,-849,-786,-878,-864,-864,-869,-732,-849,-805,-786,-844,-859,-883,-898,-747,-874,-883,-776,-849,-864,-874,-878,-747,-878,-883,-825,-878,-825,-839,-864,-727,-830,-854,-874,-727,-878,-844,-781,-815,-839,-878,-878,-727,-849,-878,-878,-712,-825,-874,-878,-732,-834,-849,-786,-742,-820,-869,-869,-732,-859,-854,-795,-693,-869,-874,-888,-698,-830,-878,-874,-727,-869,-874,-883,-712,-830,-849,-849,-883,-747,-859,-893,-781,-810,-854,-864,-878,-722,-854,-888,-756,-869,-854,-849,-717,-859,-893,-786,-844,-854,-859,-878,-737,-830,-859,-751,-859,-869,-878,-878,-732,-839,-869,-844,-864,-854,-864,-844,-883,-864,-727,-864,-888
170,-927,-932,-937,-932,-932,-952,-815,-952,-961,-878,-888,-903,-932,-947,-805,-927,-947,-844,-878,-888,-908,-766,-883,-854,-903,-888,-908,-747,-864,-878,-815,-913,-893,-893,-898,-761,-874,-830,-815,-869,-893,-913,-927,-776,-903,-913,-805,-878,-893,-903,-908,-776,-903,-913,-849,-908,-859,-874,-893,-761,-859,-883,-903,-756,-903,-878,-810,-844,-869,-913,-908,-756,-878,-908,-908,-742,-854,-908,-908,-761,-869,-883,-815,-771,-849,-898,-903,-761,-893,-883,-825,-727,-898,-908,-922,-722,-859,-908,-903,-756,-898,-903,-917,-742,-864,-878,-878,-917,-776,-888,-922,-810,-839,-888,-893,-913,-751,-888,-917,-786,-898,-878,-878,-751,-888,-922,-820,-874,-888,-893,-913,-766,-864,-893,-776,-888,-903,-908,-913,-761,-864,-898,-874,-893,-883,-888,-874,-917,-888,-761,-893,-917
180,-957,-966,-971,-961,-966,-986,-849,-986,-991,-908,-917,-927,-961,-976,-834,-966,-976,-874,-913,-922,-937,-795,-913,-883,-932,-917,-937,-781,-893,-908,-844,-942,-927,-927,-927,-795,-908,-864,-849,-898,-922,-942,-957,-805,-932,-947,-834,-908,-922,-932,-937,-805,-937,-942,-878,-937,-888,-903,-922,-786,-893,-913,-932,-786,-937,-903,-844,-878,-898,-942,-937,-786,-913,-932,-937,-771,-883,-937,-937,-791,-893,-913,-839,-805,-878,-927,-927,-791,-922,-913,-849,-756,-922,-937,-952,-756,-888,-937,-937,-786,-927,-932,-947,-771,-893,-913,-908,-947,-805,-917,-947,-839,-869,-917,-917,-942,-786,-917,-947,-820,-932,-913,-908,-776,-922,-952,-849,-908,-917,-922,-937,-795,-888,-917,-805,-917,-932,-942,-942,-791,-898,-927,-903,-927,-917,-922,-908,-947,-922,-791,-927,-947
190,-986,-1000,-996,-991,-996,-1015,-883,-1015,-1025,-937,-947,-957,-991,-1010,-864,-991,-1005,-903,-942,-947,-966,-825,-942,-913,-966,-947,-966,-810,-922,-942,-874,-971,-952,-952,-957,-830,-937,-893,-874,-927,-947,-971,-986,-834,-961,-976,-864,-942,-952,-961,-966,-834,-966,-971,-908,-966,-917,-932,-952,-815,-922,-947,-957,-820,-966,-932,-869,-903,-932,-966,-966,-815,-942,-961,-966,-805,-913,-966,-966,-825,-927,-942,-874,-830,-903,-952,-957,-820,-952,-942,-888,-786,-952,-966,-981,-786,-917,-961,-966,-820,-957,-961,-976,-805,-927,-937,-937,-971,-834,-947,-976,-874,-898,-947,-952,-971,-815,-952,-976,-854,-961,-942,-942,-810,-952,-986,-878,-942,-952,-952,-971,-830,-922,-947,-834,-947,-961,-971,-971,-825,-927,-957,-932,-957,-947,-952,-937,-976,-952,-820,-952,-976
200,-1015,-1030,-1025,-1020,-1025,-1044,-913,-1044,-1054,-971,-976,-991,-1025,-1040,-898,-1020,-1035,-937,-971,-981,-996,-859,-976,-942,-996,-981,-996,-839,-952,-966,-903,-1000,-981,-981,-991,-859,-966,-917,-908,-961,-981,-1005,-1020,-869,-991,-1000,-893,-971,-981,-996,-996,-869,-996,-996,-937,-1000,-952,-961,-976,-849,-947,-971,-991,-849,-996,-966,-898,-937,-961,-1000,-996,-849,-971,-996,-996,-834,-942,-996,-996,-854,-957,-971,-903,-864,-937,-986,-991,-859,-986,-976,-917,-815,-981,-1000,-1010,-820,-947,-991,-996,-849,-981,-991,-1000,-834,-957,-966,-966,-1005,-869,-981,-1005,-908,-927,-976,-981,-1000,-849,-981,-1005,-883,-986,-976,-971,-839,-981,-1015,-908,-971,-976,-981,-996,-864,-952,-976,-869,-981,-996,-1000,-1000,-854,-957,-986,-966,-986,-971,-986,-966,-1010,-981,-854,-986,-1005
210,-1044,-1064,-1059,-1054,-1054,-1074,-942,-1074,-1083,-1000,-1015,-1015,-1054,-1069,-927,-1049,-1064,-966,-1000,-1010,-1025,-888,-1000,-971,-1020,-1010,-1025,-874,-986,-996,-932,-1030,-1010,-1015,-1015,-888,-996,-947,-932,-991,-1010,-1035,-1044,-898,-1020,-1030,-922,-1005,-1010,-1025,-1030,-898,-1020,-1025,-971,-1030,-976,-996,-1010,-878,-981,-1010,-1020,-883,-1025,-991,-927,-961,-991,-1030,-1025,-878,-1000,-1025,-1025,-869,-971,-1025,-1025,-883,-986,-996,-932,-888,-966,-1015,-1020,-888,-1015,-1000,-947,-844,-1010,-1030,-1040,-854,-976,-1025,-1025,-878,-1010,-1025,-1030,-869,-986,-996,-1000,-1035,-903,-1010,-1035,-932,-961,-1005,-1015,-1030,-878,-1010,-1035,-908,-1020,-1010,-1000,-874,-1010,-1044,-937,-996,-1005,-1015,-1030,-893,-981,-1005,-898,-1005,-1025,-1035,-1035,-883,-991,-1015,-1000,-1015,-1000,-1015,-991,-1044,-1010,-883,-1015,-1040
220,-1074,-1098,-1083,-1083,-1088,-1103,-976,-1108,-1118,-1030,-1044,-1044,-1088,-1098,-961,-1079,-1098,-996,-1025,-1044,-1054,-922,-1030,-996,-1044,-1040,-1054,-903,-1015,-1025,-961,-1064,-1040,-1044,-1049,-922,-1020,-981,-961,-1020,-1035,-1064,-1074,-932,-1049,-1059,-952,-1035,-1040,-1059,-1054,-927,-1049,-1059,-996,-1054,-1005,-1025,-1035,-913,-1005,-1040,-1049,-913,-1054,-1020,-957,-996,-1020,-1064,-1049,-908,-1025,-1059,-1054,-898,-1000,-1059,-1054,-913,-1010,-1025,-961,-917,-991,-1049,-1049,-922,-1040,-1030,-971,-874,-1040,-1059,-1069,-883,-1005,-1059,-1054,-913,-1040,-1054,-1064,-893,-1010,-1030,-1030,-1064,-932,-1040,-1064,-961,-991,-1035,-1040,-1059,-908,-1040,-1064,-937,-1044,-1040,-1030,-903,-1035,-1074,-961,-1030,-1035,-1044,-1054,-922,-1005,-1035,-927,-1035,-1049,-1059,-1059,-917,-1015,-1044,-1025,-1044,-1025,-1044,-1020,-1069,-1040,-913,-1040,-1069
230,-1103,-1123,-1118,-1113,-1123,-1137,-1005,-1132,-1147,-1059,-1069,-1074,-1118,-1127,-991,-1108,-1127,-1020,-1054,-1069,-1083,-952,-1059,-1030,-1074,-1069,-1083,-937,-1035,-1054,-991,-1088,-1069,-1079,-1074,-952,-1049,-1015,-991,-1049,-1064,-1093,-1108,-961,-1074,-1088,-976,-1059,-1069,-1088,-1083,-961,-1074,-1088,-1020,-1083,-1035,-1054,-1064,-942,-1035,-1064,-1079,-942,-1079,-1049,-981,-1020,-1044,-1093,-1079,-937,-1054,-1088,-1079,-927,-1025,-1088,-1083,-947,-1040,-1059,-986,-952,-1020,-1083,-1079,-947,-1069,-1059,-996,-903,-1069,-1088,-1098,-913,-1035,-1088,-1083,-942,-1069,-1083,-1093,-922,-1040,-1054,-1059,-1093,-961,-1069,-1093,-991,-1020,-1059,-1074,-1088,-937,-1069,-1093,-961,-1074,-1064,-1059,-932,-1064,-1103,-996,-1059,-1064,-1079,-1088,-952,-1035,-1064,-957,-1064,-1079,-1093,-1088,-952,-1044,-1074,-1059,-1069,-1054,-1074,-1049,-1098,-1069,-942,-1069,-1098
240,-1132,-1152,-1142,-1142,-1152,-1166,-1035,-1162,-1176,-1088,-1098,-1103,-1147,-1162,-1020,-1142,-1157,-1054,-1083,-1103,-1118,-976,-1088,-1059,-1103,-1098,-1113,-961,-1064,-1083,-1020,-1118,-1098,-1103,-1108,-981,-1079,-1040,-1020,-1079,-1093,-1123,-1137,-996,-1103,-1123,-1005,-1083,-1093,-1113,-1113,-991,-1103,-1118,-1054,-1113,-1064,-1083,-1093,-971,-1064,-1098,-1108,-971,-1108,-1083,-1015,-1049,-1074,-1123,-1113,-966,-1079,-1113,-1108,-957,-1054,-1118,-1113,-971,-1069,-1088,-1020,-981,-1049,-1108,-1108,-981,-1093,-1088,-1025,-937,-1093,-1118,-1127,-942,-1059,-1113,-1108,-971,-1098,-1113,-1123,-957,-1069,-1083,-1088,-1123,-996,-1093,-1123,-1020,-1044,-1088,-1103,-1118,-966,-1093,-1123,-996,-1103,-1098,-1088,-966,-1093,-1132,-1020,-1083,-1088,-1108,-1118,-981,-1064,-1098,-986,-1093,-1108,-1123,-1123,-981,-1074,-1098,-1083,-1103,-1083,-1103,-1079,-1127,-1098,-971,-1093,-1127
250,-1162,-1176,-1171,-1171,-1176,-1201,-1069,-1191,-1210,-1123,-1127,-1137,-1176,-1191,-1054,-1166,-1186,-1083,-1113,-1127,-1142,-1010,-1113,-1088,-1132,-1123,-1142,-996,-1093,-1113,-1044,-1142,-1127,-1132,-1137,-1015,-1103,-1069,-1049,-1103,-1123,-1152,-1166,-1030,-1127,-1147,-1040,-1113,-1123,-1137,-1142,-1020,-1132,-1142,-1083,-1137,-1088,-1108,-1127,-1005,-1088,-1123,-1137,-1005,-1137,-1108,-1040,-1079,-1098,-1147,-1142,-1000,-1108,-1142,-1142,-991,-1083,-1142,-1142,-1005,-1098,-1118,-1054,-1010,-1079,-1132,-1142,-1010,-1123,-1123,-1059,-966,-1123,-1142,-1157,-971,-1088,-1137,-1137,-1005,-1123,-1142,-1147,-991,-1093,-1113,-1113,-1152,-1025,-1118,-1157,-1049,-1074,-1118,-1127,-1147,-1000,-1118,-1152,-1025,-1132,-1127,-1118,-996,-1118,-1166,-1054,-1113,-1118,-1137,-1147,-1015,-1093,-1127,-1015,-1123,-1137,-1152,-1152,-1010,-1098,-1127,-1113,-1132,-1113,-1132,-1108,-1152,-1127,-1000,-1123,-1157
260,-1191,-1206,-1201,-1196,-1201,-1230,-1103,-1220,-1240,-1152,-1152,-1162,-1201,-1220,-1083,-1191,-1215,-1113,-1137,-1152,-1176,-1040,-1142,-1113,-1162,-1152,-1176,-1025,-1123,-1142,-1079,-1171,-1152,-1162,-1166,-1044,-1132,-1098,-1083,-1132,-1147,-1176,-1196,-1054,-1157,-1176,-1064,-1142,-1152,-1166,-1176,-1054,-1162,-1171,-1113,-1166,-1113,-1132,-1152,-1035,-1118,-1147,-1162,-1030,-1166,-1137,-1074,-1108,-1127,-1171,-1171,-1025,-1137,-1166,-1171,-1020,-1113,-1171,-1176,-1035,-1123,-1147,-1079,-1035,-1108,-1162,-1166,-1040,-1152,-1152,-1088,-991,-1152,-1166,-1191,-1000,-1118,-1166,-1171,-1035,-1152,-1166,-1181,-1015,-1123,-1142,-1142,-1181,-1054,-1147,-1186,-1083,-1103,-1142,-1152,-1181,-1035,-1147,-1181,-1054,-1166,-1152,-1147,-1025,-1147,-1191,-1083,-1142,-1147,-1162,-1181,-1049,-1123,-1157,-1049,-1147,-1166,-1181,-1181,-1044,-1132,-1157,-1142,-1162,-1142,-1162,-1132,-1181,-1162,-1030,-1147,-1181
