Time,19,20,168,169,170,171,172,173,174,175,224,225,226,227,228,229,230,231
0,336,537,341,493,527,527,527,483,522,527,424,463,439,527,522,483,522,527
10,336,532,341,488,527,527,522,483,522,527,429,463,439,527,522,483,522,527
20,336,537,341,493,527,527,522,483,522,527,434,468,439,527,522,483,522,527
30,332,532,341,488,527,527,522,483,522,527,439,463,439,527,522,483,522,527
40,336,537,341,493,527,527,522,483,522,527,444,463,439,527,522,483,522,527
50,336,537,341,493,527,532,522,483,522,527,449,463,439,527,527,483,522,527
60,336,537,341,493,527,527,522,483,527,527,454,463,439,532,522,483,522,527
70,336,537,341,488,527,527,522,483,527,527,458,468,439,527,522,483,522,527
80,336,537,341,488,527,527,522,483,527,527,458,468,439,527,522,483,522,527
90,336,537,341,493,527,527,522,478,522,527,463,468,434,527,522,483,522,527
100,336,537,336,493,527,527,522,483,522,527,463,468,434,527,527,483,522,527
110,322,537,312,493,532,527,522,483,522,527,463,463,429,527,522,483,522,527
120,307,537,292,493,527,527,522,483,522,527,449,458,410,527,522,483,522,527
130,288,537,268,488,527,527,522,483,522,527,444,454,380,532,527,483,522,527
140,258,537,234,493,527,527,527,483,522,527,429,449,356,532,522,483,522,527
150,224,537,205,493,527,527,522,483,522,527,415,444,332,527,527,483,522,527
160,200,532,185,493,527,527,522,483,522,527,400,439,302,527,522,483,522,527
170,170,537,156,493,527,527,522,478,522,527,385,434,273,532,522,483,522,527
180,146,537,131,493,527,527,522,478,522,527,375,429,249,527,522,483,527,527
190,122,537,102,493,527,527,522,483,522,527,361,419,224,527,522,483,522,527
200,87,537,78,493,527,527,522,483,522,527,346,419,200,527,522,483,522,527
210,63,537,53,493,527,532,522,483,522,527,346,424,175,532,522,483,522,527
220,34,537,29,488,527,527,522,483,522,527,351,434,156,527,522,483,522,532
230,9,537,4,488,527,532,522,483,522,527,356,444,126,527,522,483,522,527
240,-9,537,-24,493,527,527,522,483,522,527,346,444,107,532,522,483,522,527
250,-39,537,-53,493,532,527,522,483,522,527,351,449,83,532,522,483,522,527
260,-63,537,-78,493,527,527,522,478,522,527,341,449,58,527,522,483,522,527
270,-87,537,-102,493,527,527,522,483,522,527,336,454,34,527,522,483,522,527
