Time,5,6,33,52,53,54,55,56,57,58,59,91,92,93,94,95,96,97
0,9,4,63,58,83,43,87,68,63,73,83,68,92,92,92,73,73,102
10,9,9,68,63,83,43,87,68,63,73,83,63,92,92,92,73,73,102
20,9,9,63,58,78,43,87,68,63,73,78,68,92,87,92,73,73,102
30,9,9,63,63,78,43,87,68,63,73,83,63,92,87,97,73,73,97
40,9,14,68,63,83,43,92,68,63,73,78,68,92,87,92,73,73,97
50,9,9,68,58,83,48,87,68,63,73,83,63,92,87,97,73,73,97
60,9,9,63,58,78,43,87,68,63,73,78,68,92,87,97,73,73,102
70,9,9,63,58,83,48,92,68,63,73,78,63,92,87,92,68,73,97
80,-58,-58,9,-4,19,-14,87,4,-9,0,0,4,29,29,92,4,-14,19
90,-151,-146,-87,-97,-58,-102,48,-83,-92,-87,-83,-87,-53,-68,73,-78,-102,-63
100,-224,-224,-166,-175,-146,-185,-53,-161,-170,-166,-161,-166,-131,-146,-39,-156,-175,-136
110,-200,-195,-239,-249,-219,-253,-131,-234,-244,-244,-239,-239,-200,-214,-122,-229,-249,-214
120,-249,-234,-302,-312,-278,-307,-209,-288,-292,-297,-292,-292,-258,-263,-200,-288,-292,-268
130,-307,-297,-336,-351,-307,-341,-278,-322,-327,-336,-322,-332,-302,-312,-278,-332,-327,-307
140,-307,-292,-322,-322,-278,-302,-283,-312,-302,-317,-302,-317,-283,-302,-278,-307,-302,-288
150,-258,-253,-268,-268,-234,-244,-263,-263,-244,-263,-253,-258,-249,-258,-253,-249,-249,-234
160,-185,-195,-200,-190,-180,-180,-209,-195,-180,-200,-190,-190,-200,-195,-200,-185,-180,-170
170,-141,-146,-151,-146,-136,-136,-166,-151,-131,-156,-146,-146,-151,-151,-146,-141,-141,-126
180,-126,-126,-131,-126,-122,-126,-141,-131,-117,-131,-126,-126,-131,-131,-122,-126,-122,-117
190,-122,-126,-126,-126,-122,-126,-131,-126,-122,-131,-122,-126,-122,-126,-122,-126,-122,-117
200,-126,-126,-131,-126,-126,-126,-126,-131,-126,-126,-126,-126,-122,-126,-122,-126,-126,-122
210,-126,-126,-131,-126,-122,-122,-126,-126,-122,-131,-126,-126,-122,-126,-122,-126,-122,-122
220,-122,-126,-126,-126,-122,-126,-126,-126,-122,-126,-126,-126,-117,-126,-122,-126,-122,-117
230,-122,-126,-126,-126,-122,-126,-122,-126,-122,-131,-126,-126,-117,-126,-117,-126,-126,-117
240,-122,-122,-131,-126,-122,-126,-126,-126,-122,-126,-126,-126,-117,-122,-117,-122,-122,-117
250,-122,-122,-126,-122,-122,-126,-122,-131,-122,-126,-122,-126,-117,-122,-117,-122,-122,-117
260,-122,-122,-126,-126,-122,-126,-117,-126,-122,-126,-122,-126,-112,-122,-117,-122,-122,-117
270,-117,-122,-126,-122,-122,-126,-122,-126,-122,-126,-122,-126,-112,-122,-117,-126,-122,-117
280,-117,-122,-126,-122,-122,-122,-122,-126,-122,-126,-122,-126,-107,-122,-117,-122,-122,-117
290,-117,-117,-126,-122,-122,-126,-117,-126,-117,-122,-122,-122,-107,-117,-117,-122,-117,-117
300,-117,-122,-126,-122,-122,-122,-117,-126,-122,-126,-117,-122,-107,-117,-117,-122,-117,-117
310,-112,-117,-126,-122,-122,-126,-117,-122,-122,-122,-117,-122,-107,-117,-112,-122,-122,-117
320,-112,-117,-126,-117,-122,-126,-117,-122,-122,-126,-117,-122,-107,-117,-112,-122,-122,-112
330,-112,-117,-122,-122,-122,-122,-117,-122,-117,-122,-117,-122,-107,-117,-112,-122,-117,-112
340,-117,-117,-122,-117,-117,-122,-117,-122,-117,-122,-122,-122,-102,-117,-112,-122,-122,-112
350,-112,-117,-126,-122,-117,-122,-117,-126,-117,-122,-117,-122,-102,-117,-112,-122,-117,-117
360,-112,-117,-122,-122,-117,-122,-112,-126,-117,-122,-117,-122,-102,-117,-112,-122,-117,-117
370,-112,-112,-122,-117,-117,-117,-117,-122,-117,-122,-117,-122,-102,-117,-112,-122,-122,-117
380,-112,-117,-122,-122,-117,-122,-112,-122,-117,-122,-117,-122,-102,-117,-112,-117,-117,-112
390,-112,-112,-122,-117,-117,-117,-112,-122,-117,-117,-117,-117,-102,-112,-112,-122,-117,-112
400,-107,-112,-122,-117,-117,-122,-112,-122,-117,-122,-117,-122,-102,-112,-112,-122,-117,-112
410,-107,-117,-122,-117,-117,-117,-112,-122,-117,-122,-117,-117,-102,-112,-112,-117,-117,-112
420,-112,-112,-122,-117,-117,-117,-112,-122,-117,-117,-117,-122,-97,-112,-112,-122,-117,-112
430,-107,-112,-117,-117,-117,-122,-112,-122,-117,-122,-112,-117,-97,-112,-112,-117,-117,-107
440,-107,-112,-117,-117,-117,-117,-112,-122,-117,-122,-112,-117,-102,-112,-107,-117,-117,-112
450,-107,-112,-122,-117,-117,-122,-107,-122,-112,-117,-112,-117,-97,-112,-107,-117,-117,-112
