Time,596,597,598,599,600,601,670,671,672,673,674,675,676,677,726,727,728,729,730,731,732,733,782,783,784,785,786,787,788,789,838,839,840,841,842,843,844,845,970,971,972,973,1064,1065,1066,1067,1068,1069,1070,1071,1106,1107,1108,1109,1134,1135,1136,1137,1410,1411,1412,1413,1414,1415,1416,1417,1466,1467,1468,1469,1470,1471,1472,1473,1506,1507,1508,1509,1550,1551,1552,1553,1554,1555,1556,1557,1578,1881,1882,1883,1937,1938,1939,1940,1941,1942,1943,1944,1982,1983,1984,1985,2026,2027,2028,2029,2030,2031,2032,2033,2082,2083,2084,2085,2086,2087,2088,2089,2126,2127,2128,2129,2130,2229,2230,2231,2246,2247,2294,2295,2296,2297,2298,2299
0,0,4,0,-4,4,0,4,0,0,4,0,0,0,4,0,4,0,4,0,4,4,4,0,4,4,4,4,4,0,0,4,0,4,4,4,0,4,0,0,0,4,4,0,0,4,0,4,4,4,0,0,0,4,0,4,0,4,4,0,4,4,0,0,0,0,4,0,0,4,4,0,4,-4,4,0,0,4,0,4,4,4,0,0,9,4,0,0,0,4,0,0,0,4,0,4,0,0,0,0,4,4,0,4,4,4,4,0,0,0,0,0,0,4,0,0,0,4,0,4,4,4,4,0,0,0,0,0,4,0,-4,4,4,0,0
10,4,0,0,-4,4,0,0,4,0,4,4,4,0,4,0,0,0,0,0,4,4,0,0,0,4,0,0,4,0,0,0,4,4,4,0,4,0,0,0,0,4,0,0,0,4,0,4,0,4,0,4,0,4,4,0,0,4,4,0,4,0,0,4,0,0,0,0,4,4,0,0,4,0,4,0,0,0,0,4,4,4,4,4,4,0,0,0,-4,4,0,0,0,0,-4,0,0,0,0,0,4,0,0,4,4,0,0,0,-4,4,0,0,4,4,4,0,4,0,0,4,4,4,0,0,0,0,0,0,4,4,0,0,4,4,0
20,-4,4,0,0,4,4,0,4,0,4,0,0,0,0,4,0,0,4,0,0,4,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,4,4,4,4,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,9,4,4,4,-4,4,0,0,0,0,4,4,0,4,4,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,4,0,0,0,4,4,0,4,4,0,0,-4,0,0,4,0,4,0,4,0,0,4,4,4,0,0,4,0,0,4,4,0,0,4,4,-4
30,0,0,0,0,4,0,0,0,0,4,4,4,0,0,0,0,0,4,0,4,4,0,0,0,4,4,0,4,4,0,0,4,4,4,4,4,0,0,0,0,4,0,0,4,4,4,4,0,4,0,4,0,4,0,4,0,4,4,0,4,4,0,4,0,0,4,4,0,4,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,4,0,4,4,0,0,0,0,4,0,0,4,4,0,4,0,0,0,4,4,4,4,0,0,0,0,0,4,0,0,4,4,4,0
40,4,0,0,0,4,4,0,0,0,4,4,4,4,4,0,0,0,4,0,4,4,4,0,4,4,4,0,4,0,0,0,4,4,4,0,0,4,0,0,0,4,4,0,0,4,0,4,4,4,0,4,4,4,4,0,0,4,4,0,4,0,0,0,0,4,0,0,0,4,0,0,4,-4,0,0,4,0,0,4,4,4,0,4,4,0,0,0,0,4,0,0,0,0,4,4,4,0,4,4,0,4,0,4,4,0,0,4,4,4,0,4,0,4,0,0,0,0,0,4,4,4,4,0,0,0,0,0,4,4,-4,0,4,4,0
50,0,0,0,0,4,-4,0,0,0,4,0,0,4,4,0,0,0,4,-4,4,4,0,4,0,4,4,4,4,0,0,4,4,4,0,4,4,4,4,0,0,4,0,0,0,4,0,4,0,4,4,4,0,4,4,4,0,4,0,0,0,4,4,4,0,0,0,4,0,9,4,0,4,0,4,0,4,0,0,4,4,4,0,0,4,0,0,0,0,4,0,0,0,0,4,0,4,0,4,4,0,0,4,0,4,4,4,0,0,0,0,0,4,4,-4,4,0,0,0,0,4,4,4,0,-4,4,0,0,4,4,0,0,4,0,0
60,4,0,0,0,4,4,0,0,4,4,4,4,0,4,0,4,0,0,0,4,4,4,4,0,4,0,0,0,0,0,0,4,4,0,4,4,4,0,0,0,4,4,4,4,4,0,0,0,4,0,4,0,4,4,4,0,4,4,0,4,4,4,4,0,0,0,4,0,4,4,0,4,0,0,0,4,0,0,9,4,4,0,4,4,0,0,0,0,4,0,4,0,4,0,0,0,0,4,4,4,0,0,4,4,0,0,0,4,4,0,4,0,4,0,0,4,4,0,4,4,4,4,0,0,4,0,0,4,0,0,0,0,4,0
70,4,4,0,0,9,4,4,4,0,4,4,14,4,4,4,4,4,4,0,14,4,9,4,0,9,4,4,14,4,4,9,4,9,0,9,14,4,4,4,4,9,0,9,0,4,0,4,9,4,4,9,4,4,4,9,0,4,0,4,0,4,0,4,4,4,4,4,0,4,0,4,9,0,4,4,4,4,0,9,4,0,4,0,9,4,0,9,4,4,4,4,4,4,0,4,9,0,0,9,4,4,0,9,0,4,4,4,4,4,0,4,4,4,-4,0,9,4,4,4,4,9,4,0,4,4,4,0,4,9,0,4,0,4,9
80,9,9,14,0,14,29,14,9,14,0,9,19,14,24,9,9,9,4,9,29,19,24,14,9,14,4,14,24,9,19,14,14,19,0,14,29,9,14,14,9,19,4,14,4,14,0,9,19,14,19,24,9,14,4,19,9,9,4,19,9,9,0,14,19,14,19,9,4,9,4,9,29,9,9,14,9,14,0,14,9,9,4,4,29,9,14,14,14,9,14,9,9,14,0,9,29,4,14,14,9,9,0,14,9,9,0,4,24,9,9,14,9,9,4,4,19,9,14,9,9,14,4,9,19,9,14,9,14,14,4,14,4,9,24
90,29,24,29,9,34,39,29,19,24,4,24,39,34,34,24,19,24,0,24,39,39,39,24,19,29,4,19,43,29,39,29,29,39,9,29,43,29,34,29,24,34,4,29,19,29,0,24,39,34,39,34,24,29,9,34,19,24,4,29,19,29,4,29,34,24,29,29,14,29,4,24,48,29,29,29,19,29,4,29,24,24,4,24,39,29,39,29,34,24,34,29,19,34,4,34,39,29,39,29,24,29,0,34,19,24,9,19,34,34,29,29,19,24,0,24,39,29,34,29,24,34,4,19,34,24,29,24,24,29,19,29,4,29,34
100,39,39,48,29,43,53,43,39,43,24,48,53,53,58,39,39,39,24,39,53,48,53,43,39,39,24,48,58,48,53,48,43,53,39,53,53,48,48,39,34,48,24,43,43,43,14,48,48,58,43,48,39,43,29,43,39,43,34,43,34,48,29,48,48,48,48,43,29,39,24,43,58,53,48,39,39,43,29,43,39,39,24,34,58,53,53,48,43,43,43,34,39,53,19,39,58,53,48,39,43,43,24,48,43,39,19,34,53,53,43,39,39,43,9,39,48,48,48,43,43,53,24,34,48,34,43,39,39,43,34,39,24,43,48
110,58,53,53,43,58,58,58,48,53,39,63,68,63,63,48,53,58,39,58,58,58,63,53,48,58,34,53,58,58,63,53,63,73,48,63,63,68,63,48,48,58,39,58,58,58,34,58,68,68,63,63,53,48,39,53,48,53,39,58,48,58,43,58,43,63,53,63,43,58,48,53,68,63,63,48,48,58,39,63,58,53,39,48,58,63,63,53,53,53,58,58,48,63,43,68,68,63,68,53,58,53,39,68,58,58,39,48,58,63,53,58,53,58,39,58,53,58,58,63,58,63,34,58,63,43,48,53,53,53,48,48,34,58,58
