Time,584,585,586,587,588,589,654,655,656,657,658,664,665,666,710,711,712,713,714,720,721,722,766,767,768,769,770,776,777,778,822,824,825,826,827,828,829,830,962,963,964,965,1048,1049,1050,1051,1052,1058,1059,1060,1098,1100,1101,1102,1126,1127,1128,1129,1394,1395,1396,1397,1398,1399,1400,1401,1450,1451,1452,1456,1457,1458,1459,1460,1498,1499,1500,1501,1534,1535,1536,1537,1538,1539,1540,1548,1576,1875,1876,1877,1921,1922,1923,1927,1928,1929,1930,1931,1974,1975,1976,1977,2010,2011,2012,2013,2014,2015,2016,2024,2066,2067,2068,2069,2070,2071,2072,2080,2116,2117,2118,2119,2124,2223,2224,2225,2242,2244,2282,2283,2284,2285,2286,2287
0,0,4,4,4,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,4,4,0,0,4,0,0,4,0,0,0,4,0,0,4,4,0,4,4,0,4,0,0,0,4,0,4,0,4,4,4,0,0,4,4,0,0,0,0,4,0,4,0,0,-4,0,0,4,0,4,0,0,0,0,0,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,4,0,-4,0,0,4,4,4,-4,0,0,4,0,4,4,0,0,0,4,4,0,0,0,4,0,0,0,0,0,4,0,4,-4,0,0,4,4
10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,4,0,4,4,0,0,4,4,0,4,0,0,0,4,4,0,4,0,0,0,0,4,4,0,0,0,0,4,0,4,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,-4,4,0,4,0
20,4,4,0,4,0,0,0,0,0,0,0,4,4,0,4,0,4,0,4,4,0,0,4,0,0,0,0,4,4,0,0,0,4,4,4,4,4,4,0,0,0,0,4,0,4,0,4,0,4,4,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,4,0,4,4,0,-4,0,4,0,0,4,0,0,0,4,0,0,4,0,0,4,0,0,0,4,0,4,4,0,0,-4,4,0,4,0,-4,4,0,0,0,0,4,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0
30,0,4,0,4,0,-4,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,4,4,0,0,4,0,0,4,0,0,4,4,4,4,4,0,0,0,0,4,4,4,0,0,0,4,0,4,0,4,4,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,4,0,4,4,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,4,4,0,0,0,0,4,4,0,-4,0,0,4,0,4,0,-4,0,0,0,0,0,0,0,4,4,4,4,0,0,4,0,4,0,0,0,0,0
40,4,4,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,4,4,0,4,4,4,4,4,0,4,4,0,0,0,0,0,4,4,4,4,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,4,0,0,0,0,0,-4,0,0,0,0,4,0,0,4,0,0,0,4,4,-4,4,0,0,0,0,4,4,4,0,4,0,4,0,4,0,-4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4,0,4,0
50,4,4,0,0,0,-4,0,0,0,0,0,0,4,0,0,0,4,0,4,0,4,4,4,0,4,0,0,0,4,0,0,0,4,0,4,4,4,4,0,0,4,0,4,0,0,0,4,0,4,0,4,0,4,0,4,4,4,0,0,4,4,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,4,4,4,4,0,0,0,0,0,4,0,-4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,-4,4,0
60,4,4,0,4,0,0,0,4,0,0,0,0,0,4,0,0,4,0,4,0,4,4,4,4,0,0,0,4,4,0,0,0,4,0,4,4,4,4,0,0,0,0,4,4,4,0,4,0,4,0,4,0,4,0,4,4,4,4,0,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,4,4,0,4,4,0,0,0,4,0,0,0,0,0,0,4,0,0,4,4,0,4,0,0,0,0,4,4,4,-4,0,0,4,0,0,4,0,0,4,4,4,4,4,0,4,4,4,0,0,0,0,4,4,0,0,0,4,0
70,9,9,0,4,0,4,4,4,0,0,0,9,4,4,9,4,4,-4,4,9,4,4,9,9,4,0,0,14,4,0,4,4,4,0,4,9,4,4,4,4,0,0,9,4,4,0,4,4,4,4,9,4,0,0,9,4,4,0,4,4,0,0,0,4,4,4,9,4,4,0,0,4,0,0,4,4,4,4,4,4,4,4,0,4,4,4,4,9,0,4,9,4,0,0,4,4,4,4,4,0,0,0,9,4,4,0,0,4,4,4,9,4,0,0,4,4,4,4,9,0,0,0,0,4,4,4,9,4,9,0,4,0,4,4
80,14,14,9,4,4,19,14,4,9,0,9,19,9,14,14,9,14,0,9,19,14,14,14,9,14,0,9,19,14,9,14,4,14,0,14,14,19,19,9,9,9,0,19,19,14,0,9,14,19,9,9,9,9,0,14,14,14,4,14,9,14,0,4,9,9,9,9,9,9,0,4,14,9,9,14,9,14,0,14,9,9,4,4,9,14,14,9,14,4,9,14,9,14,0,9,19,4,14,9,9,14,0,24,14,14,0,9,14,19,9,14,4,9,0,14,19,9,14,14,9,14,4,9,14,9,9,19,9,19,9,9,0,14,19
90,29,24,24,4,29,29,24,19,19,4,24,29,29,24,24,19,24,0,24,29,24,29,24,19,24,4,24,29,24,19,24,19,24,4,29,29,29,29,24,19,24,0,34,29,29,4,24,29,29,29,29,19,24,4,29,24,24,0,24,24,29,4,19,24,24,24,29,24,19,4,19,24,24,24,24,24,24,4,24,24,24,4,14,24,34,29,19,29,19,24,24,19,24,0,29,34,24,29,24,19,24,9,34,29,29,0,24,34,34,24,29,24,19,4,24,29,29,29,24,24,24,4,19,24,19,24,29,19,29,19,19,4,24,34
100,39,39,34,24,39,39,34,34,34,19,34,39,39,39,34,39,39,14,39,39,34,43,34,39,34,24,39,39,34,34,39,34,34,19,43,39,43,39,34,34,39,19,39,43,39,14,39,39,43,39,43,29,34,24,39,39,34,19,34,34,39,19,39,39,39,34,39,39,34,24,34,39,39,34,34,34,39,24,29,39,39,24,29,48,43,43,24,34,29,34,39,34,39,14,39,43,34,39,34,29,39,29,43,43,39,19,34,43,48,34,34,39,34,14,43,43,43,39,34,39,39,19,34,34,29,39,34,34,39,34,34,14,39,48
110,43,48,43,34,48,48,39,43,43,34,48,39,48,48,39,48,48,29,48,43,43,53,43,48,48,34,48,48,43,43,43,43,43,29,48,48,48,48,39,43,43,34,48,58,53,34,58,43,48,48,48,39,43,34,43,43,43,29,39,43,48,29,48,48,48,43,43,43,43,34,43,48,48,43,43,43,48,39,39,43,48,39,39,53,53,48,29,43,39,43,43,48,48,24,48,48,39,58,43,43,48,39,48,53,53,24,43,48,58,48,39,48,43,39,53,48,53,48,43,53,53,29,43,39,43,53,43,43,43,43,48,29,48,53
120,43,58,53,48,53,53,43,39,48,43,53,43,48,53,39,58,58,39,58,53,48,58,48,53,53,48,58,53,53,48,43,48,48,43,53,53,53,53,39,43,53,43,48,63,63,43,63,48,48,53,53,48,53,48,43,48,48,48,43,53,58,43,53,53,58,48,43,53,53,43,43,53,53,48,39,43,53,48,39,48,48,48,43,58,58,58,34,43,48,48,48,53,48,34,53,53,48,63,39,48,48,53,53,58,58,43,53,58,63,53,43,53,48,53,58,58,53,58,43,58,63,48,53,39,48,58,48,48,48,48,48,43,58,58
130,43,63,58,58,63,58,43,43,48,53,58,48,53,63,34,63,68,53,63,53,53,63,48,58,58,58,68,58,53,53,43,53,53,53,58,53,53,58,39,43,58,53,48,68,63,53,68,53,53,58,53,53,58,58,43,53,53,53,39,53,63,53,63,58,63,58,48,58,58,53,53,53,53,58,43,48,58,58,39,53,53,53,53,63,58,63,39,43,53,53,48,53,58,48,58,63,48,68,39,53,58,58,53,63,63,53,58,58,63,58,43,58,53,58,68,63,63,58,48,58,68,63,58,39,53,63,43,58,48,53,63,53,63,68
