100,-239,-209,-190,-126,-209,-229,-209,-214,-219,-214,-209,-131,-239,-209,-219,-234,-209,-224,-214,-122,-224,-229,-209,-214,-214,-195,-219,-122,-209,-219,-214,-214,-200,-219,-229,-122,-234,-229,-229,-229,-214,-224,-209,-205,-209,-117,-219,-214,-209,-214,-214,-205,-209,-112,-229,-205,-214,-229,-234,-224,-122,-224,-219,-219,-234,-200,-224,-214,-219,-107,-205,-224,-229,-253,-229,-209,-224,-117,-229,-234,-229,-258,-214,-239,-229,-122,-214,-219,-219,-214,-126,-224,-219,-229,-229,-219,-209,-224,-126,-224,-219,-205,-234,-219,-209,-200,-117,-200,-234,-219,-239,-209,-214,-209,-122,-205,-219,-219,-239,-229,-219,-224,-117,-229,-224,-224,-229,-229,-219,-126,-219,-224,-239,-219,-214,-214,-209,-122,-224,-234,-239,-229,-219,-229,-214,-214
110,-273,-253,-244,-205,-244,-268,-258,-253,-268,-258,-249,-209,-283,-253,-258,-268,-253,-268,-253,-195,-268,-268,-249,-249,-258,-244,-263,-195,-253,-263,-268,-253,-244,-273,-278,-200,-283,-263,-268,-268,-258,-268,-253,-244,-258,-180,-258,-258,-244,-253,-258,-249,-258,-185,-273,-244,-258,-273,-288,-268,-200,-268,-263,-263,-273,-244,-268,-263,-258,-185,-249,-263,-268,-302,-278,-249,-273,-195,-278,-283,-273,-307,-258,-297,-288,-200,-268,-263,-258,-253,-200,-268,-263,-263,-283,-268,-258,-263,-200,-268,-263,-249,-288,-263,-258,-244,-195,-244,-278,-258,-283,-253,-258,-253,-195,-244,-253,-263,-268,-263,-263,-258,-195,-258,-268,-263,-268,-283,-268,-209,-278,-273,-288,-253,-249,-253,-258,-195,-258,-268,-278,-278,-263,-273,-253,-249
120,-288,-273,-268,-249,-258,-288,-273,-278,-288,-283,-268,-258,-297,-273,-273,-283,-268,-292,-273,-249,-283,-292,-263,-263,-278,-258,-283,-239,-273,-278,-283,-273,-258,-292,-297,-268,-302,-278,-288,-278,-273,-292,-268,-258,-278,-249,-278,-278,-263,-268,-278,-263,-273,-239,-292,-263,-273,-292,-302,-292,-249,-283,-278,-283,-292,-268,-292,-283,-283,-239,-268,-288,-278,-322,-292,-268,-297,-249,-292,-302,-288,-327,-273,-317,-312,-263,-283,-288,-283,-283,-249,-288,-283,-288,-302,-288,-283,-288,-249,-292,-283,-263,-302,-273,-283,-263,-239,-258,-302,-278,-302,-273,-283,-273,-253,-263,-273,-273,-283,-278,-278,-278,-253,-273,-283,-278,-283,-302,-292,-273,-292,-292,-302,-268,-263,-263,-278,-253,-278,-283,-283,-302,-273,-292,-268,-263
130,-302,-283,-283,-288,-273,-307,-292,-288,-297,-292,-288,-292,-312,-288,-292,-297,-278,-307,-292,-283,-297,-307,-283,-273,-292,-273,-302,-273,-288,-292,-297,-292,-273,-297,-307,-307,-317,-302,-302,-292,-283,-302,-288,-273,-292,-288,-292,-292,-278,-283,-292,-278,-292,-273,-312,-268,-297,-307,-312,-307,-288,-292,-302,-302,-302,-263,-312,-302,-302,-278,-283,-302,-292,-332,-307,-283,-317,-283,-302,-317,-297,-341,-283,-327,-317,-302,-292,-297,-292,-297,-288,-302,-297,-297,-307,-297,-297,-312,-288,-307,-302,-278,-312,-288,-297,-278,-273,-278,-317,-292,-312,-288,-297,-288,-292,-278,-292,-288,-297,-292,-288,-302,-283,-288,-297,-292,-297,-312,-302,-312,-307,-307,-312,-288,-278,-278,-297,-278,-292,-297,-307,-317,-288,-312,-283,-283
140,-278,-244,-253,-253,-249,-278,-258,-263,-268,-258,-253,-258,-283,-263,-253,-273,-253,-268,-263,-253,-263,-273,-249,-244,-268,-239,-268,-239,-258,-258,-268,-258,-249,-253,-268,-278,-288,-268,-263,-268,-258,-263,-263,-234,-263,-253,-263,-263,-244,-258,-268,-244,-263,-239,-278,-244,-263,-268,-278,-268,-258,-268,-268,-268,-268,-209,-278,-258,-268,-249,-258,-278,-263,-297,-278,-244,-283,-249,-268,-283,-263,-302,-258,-278,-278,-268,-268,-273,-263,-273,-258,-278,-268,-273,-273,-268,-258,-278,-258,-278,-268,-253,-278,-263,-263,-249,-244,-253,-283,-268,-273,-263,-263,-258,-258,-253,-258,-258,-268,-268,-253,-273,-258,-263,-258,-263,-268,-273,-268,-273,-278,-278,-278,-258,-258,-244,-263,-239,-268,-278,-273,-288,-263,-283,-263,-258
150,-224,-205,-205,-209,-200,-219,-209,-205,-219,-209,-200,-219,-229,-209,-209,-219,-200,-219,-209,-209,-214,-214,-200,-195,-209,-190,-214,-205,-205,-205,-214,-209,-200,-205,-209,-224,-229,-209,-209,-214,-205,-219,-214,-195,-209,-214,-209,-209,-195,-205,-214,-200,-205,-205,-224,-185,-209,-214,-229,-229,-219,-219,-214,-224,-214,-170,-229,-214,-209,-209,-205,-219,-209,-234,-224,-205,-219,-209,-214,-224,-214,-239,-205,-229,-219,-229,-214,-214,-214,-214,-219,-224,-214,-224,-214,-214,-214,-224,-219,-224,-214,-200,-219,-209,-214,-195,-205,-200,-229,-214,-214,-214,-214,-205,-214,-195,-205,-209,-214,-219,-209,-214,-214,-214,-219,-205,-214,-224,-214,-229,-214,-214,-219,-200,-209,-205,-205,-200,-214,-219,-224,-234,-209,-229,-209,-209
160,-156,-151,-141,-161,-141,-151,-151,-151,-151,-156,-136,-161,-161,-141,-141,-151,-141,-161,-146,-161,-151,-146,-136,-136,-146,-141,-151,-151,-141,-136,-151,-146,-141,-146,-146,-170,-161,-141,-146,-146,-146,-161,-151,-141,-146,-166,-146,-141,-136,-141,-146,-146,-141,-156,-156,-126,-146,-146,-166,-170,-170,-156,-151,-156,-151,-126,-156,-156,-151,-161,-146,-151,-146,-166,-156,-151,-156,-161,-156,-151,-151,-161,-146,-166,-151,-175,-151,-151,-156,-156,-161,-156,-146,-161,-151,-151,-161,-156,-170,-156,-146,-141,-156,-141,-161,-136,-156,-141,-156,-151,-146,-146,-161,-141,-166,-136,-141,-146,-151,-151,-156,-156,-170,-141,-161,-146,-146,-161,-146,-170,-151,-151,-151,-141,-146,-151,-141,-156,-151,-156,-156,-166,-141,-156,-141,-146
170,-112,-112,-112,-117,-102,-112,-112,-112,-112,-117,-102,-122,-117,-102,-112,-107,-107,-117,-107,-112,-112,-107,-102,-102,-107,-107,-112,-112,-107,-97,-112,-107,-97,-112,-107,-117,-117,-102,-112,-107,-107,-117,-107,-107,-107,-122,-107,-102,-102,-102,-107,-107,-107,-112,-112,-97,-107,-112,-122,-126,-126,-112,-112,-117,-117,-97,-117,-117,-112,-117,-107,-112,-107,-122,-117,-112,-112,-117,-112,-117,-112,-122,-112,-122,-112,-131,-117,-107,-117,-112,-117,-117,-107,-117,-112,-112,-117,-117,-122,-117,-107,-107,-117,-107,-117,-102,-117,-102,-112,-112,-107,-107,-117,-102,-122,-102,-107,-107,-112,-112,-117,-117,-126,-107,-117,-107,-107,-117,-112,-126,-112,-107,-117,-102,-107,-107,-107,-112,-107,-112,-112,-117,-107,-117,-107,-107
180,-102,-102,-97,-102,-92,-102,-107,-107,-97,-102,-97,-102,-107,-92,-97,-97,-97,-102,-97,-97,-102,-97,-97,-97,-97,-97,-102,-97,-97,-92,-97,-92,-92,-97,-97,-97,-102,-97,-97,-102,-97,-102,-97,-97,-97,-102,-102,-97,-97,-97,-102,-97,-92,-97,-102,-92,-97,-97,-107,-112,-112,-102,-112,-107,-112,-87,-102,-102,-102,-107,-102,-97,-97,-107,-102,-102,-97,-102,-102,-102,-97,-107,-102,-102,-107,-112,-107,-97,-102,-102,-102,-107,-102,-102,-102,-102,-107,-97,-102,-107,-97,-97,-102,-97,-107,-97,-102,-97,-102,-102,-97,-97,-102,-97,-102,-97,-92,-97,-97,-102,-107,-107,-107,-97,-102,-102,-97,-102,-102,-107,-97,-97,-102,-102,-97,-97,-97,-102,-102,-102,-97,-102,-97,-97,-97,-97
190,-102,-107,-107,-102,-102,-107,-112,-107,-102,-107,-102,-102,-107,-97,-102,-97,-102,-107,-102,-102,-107,-102,-102,-102,-102,-102,-102,-97,-102,-97,-102,-97,-92,-102,-102,-102,-102,-97,-102,-107,-102,-107,-97,-102,-102,-102,-102,-102,-107,-102,-102,-102,-97,-102,-97,-102,-97,-102,-112,-117,-112,-112,-112,-112,-112,-87,-107,-112,-102,-107,-107,-102,-107,-107,-107,-107,-102,-102,-107,-107,-107,-107,-107,-107,-112,-112,-112,-102,-107,-107,-107,-107,-102,-107,-107,-107,-107,-102,-107,-107,-102,-107,-107,-102,-107,-102,-102,-102,-107,-102,-102,-102,-107,-102,-107,-102,-97,-102,-102,-107,-107,-112,-112,-97,-102,-102,-102,-102,-102,-107,-102,-97,-102,-102,-102,-102,-102,-102,-102,-102,-102,-102,-97,-97,-97,-97
200,-107,-102,-107,-102,-102,-102,-107,-107,-102,-107,-107,-102,-112,-102,-102,-102,-102,-107,-102,-102,-107,-102,-97,-102,-102,-102,-107,-102,-102,-97,-107,-97,-97,-102,-102,-102,-102,-97,-102,-107,-102,-107,-102,-102,-102,-102,-102,-97,-102,-97,-102,-97,-102,-102,-102,-97,-102,-102,-112,-117,-117,-112,-117,-112,-117,-87,-107,-112,-107,-107,-112,-102,-107,-112,-107,-107,-102,-102,-112,-107,-107,-107,-107,-112,-112,-112,-112,-102,-107,-107,-107,-107,-107,-107,-107,-107,-107,-102,-107,-107,-102,-107,-112,-102,-112,-102,-102,-102,-102,-107,-102,-102,-107,-102,-107,-102,-102,-102,-102,-112,-112,-112,-117,-102,-107,-107,-102,-102,-107,-107,-102,-97,-107,-102,-102,-102,-102,-102,-107,-102,-102,-102,-102,-102,-102,-102
210,-102,-102,-102,-102,-102,-102,-107,-107,-102,-107,-102,-102,-107,-97,-97,-102,-102,-107,-102,-97,-107,-102,-102,-102,-102,-102,-107,-102,-102,-97,-97,-97,-92,-102,-102,-102,-102,-97,-102,-107,-102,-102,-102,-97,-97,-102,-102,-97,-102,-97,-102,-97,-97,-102,-102,-97,-102,-97,-112,-112,-112,-107,-112,-112,-112,-87,-107,-107,-102,-102,-107,-102,-107,-112,-107,-107,-102,-107,-107,-107,-102,-112,-102,-107,-112,-112,-112,-102,-102,-107,-102,-107,-102,-107,-107,-102,-107,-102,-112,-107,-102,-102,-107,-102,-107,-102,-102,-102,-102,-102,-102,-102,-107,-102,-107,-102,-97,-102,-102,-107,-112,-112,-112,-97,-107,-102,-102,-102,-102,-107,-102,-97,-102,-102,-102,-102,-102,-102,-102,-102,-102,-102,-97,-97,-97,-97
220,-107,-107,-107,-107,-102,-102,-107,-107,-102,-107,-107,-102,-107,-97,-102,-102,-102,-107,-102,-102,-107,-102,-102,-107,-102,-102,-107,-102,-102,-97,-107,-102,-97,-107,-107,-102,-102,-102,-102,-102,-102,-107,-102,-97,-102,-107,-102,-102,-107,-97,-102,-102,-102,-102,-102,-97,-102,-102,-117,-117,-112,-112,-112,-112,-112,-92,-107,-112,-107,-107,-112,-102,-107,-112,-107,-107,-102,-107,-107,-107,-107,-112,-107,-107,-117,-112,-112,-102,-107,-107,-107,-112,-102,-107,-107,-102,-112,-107,-107,-107,-102,-102,-107,-107,-107,-102,-107,-102,-102,-102,-107,-102,-107,-102,-107,-102,-97,-102,-102,-112,-112,-117,-112,-97,-107,-107,-102,-102,-102,-107,-102,-97,-107,-102,-107,-102,-102,-102,-102,-102,-102,-102,-97,-97,-102,-97
230,-107,-102,-107,-107,-102,-102,-107,-107,-107,-112,-102,-107,-107,-102,-102,-102,-102,-107,-102,-102,-107,-102,-102,-102,-107,-102,-102,-97,-102,-97,-102,-102,-97,-107,-107,-102,-107,-102,-102,-107,-102,-107,-102,-102,-102,-102,-102,-97,-102,-97,-102,-102,-97,-102,-102,-97,-102,-102,-112,-117,-112,-112,-117,-112,-117,-92,-107,-107,-107,-107,-107,-107,-112,-112,-112,-107,-102,-102,-107,-107,-107,-107,-107,-107,-112,-112,-112,-102,-107,-107,-102,-112,-107,-107,-107,-107,-112,-107,-107,-107,-102,-107,-112,-107,-107,-102,-102,-102,-107,-102,-102,-107,-107,-102,-107,-102,-102,-102,-102,-112,-112,-117,-112,-97,-107,-102,-102,-107,-107,-107,-102,-97,-107,-102,-107,-102,-102,-107,-102,-102,-102,-102,-102,-102,-97,-102
240,-107,-107,-107,-102,-102,-102,-107,-107,-107,-107,-102,-102,-107,-97,-102,-97,-102,-107,-102,-102,-107,-102,-97,-107,-107,-102,-102,-102,-102,-97,-102,-102,-97,-102,-107,-102,-102,-97,-102,-102,-107,-102,-97,-97,-102,-102,-102,-97,-102,-97,-102,-102,-97,-102,-102,-92,-102,-102,-112,-117,-117,-112,-112,-112,-112,-92,-107,-112,-107,-107,-107,-107,-107,-112,-107,-107,-97,-107,-107,-107,-102,-107,-107,-107,-112,-117,-112,-102,-107,-107,-102,-112,-107,-107,-107,-107,-107,-107,-107,-107,-102,-107,-112,-107,-107,-102,-102,-102,-107,-102,-102,-102,-107,-102,-107,-102,-102,-102,-102,-112,-112,-117,-112,-102,-102,-102,-102,-102,-102,-102,-102,-97,-102,-102,-102,-102,-102,-102,-102,-102,-102,-102,-97,-102,-97,-97
250,-107,-107,-107,-107,-102,-102,-107,-107,-107,-107,-102,-102,-112,-102,-102,-102,-102,-107,-102,-102,-107,-102,-102,-102,-102,-102,-102,-102,-102,-97,-107,-97,-97,-102,-107,-102,-107,-102,-102,-107,-107,-107,-102,-97,-102,-102,-102,-102,-102,-97,-102,-102,-102,-102,-102,-97,-102,-102,-112,-117,-117,-112,-117,-112,-112,-92,-107,-107,-107,-107,-107,-107,-107,-112,-107,-107,-102,-102,-107,-107,-107,-112,-107,-107,-117,-112,-112,-102,-107,-112,-102,-112,-107,-107,-107,-107,-112,-107,-107,-107,-107,-107,-112,-107,-107,-102,-107,-102,-107,-107,-107,-107,-107,-102,-107,-102,-97,-102,-107,-112,-112,-117,-112,-102,-102,-102,-102,-102,-102,-102,-102,-97,-107,-102,-102,-102,-102,-102,-102,-97,-102,-102,-97,-97,-97,-97
260,-102,-102,-107,-102,-102,-107,-107,-107,-107,-107,-102,-102,-107,-102,-97,-102,-102,-107,-102,-102,-107,-102,-97,-102,-102,-102,-107,-97,-102,-97,-102,-97,-97,-107,-107,-102,-102,-102,-102,-107,-102,-107,-97,-102,-102,-107,-102,-97,-102,-97,-102,-97,-97,-102,-97,-97,-97,-102,-112,-117,-112,-112,-112,-112,-117,-92,-107,-112,-107,-107,-112,-102,-107,-112,-107,-112,-102,-107,-107,-107,-107,-112,-107,-112,-112,-112,-112,-102,-107,-107,-102,-112,-107,-107,-107,-107,-112,-107,-107,-107,-102,-102,-112,-107,-107,-102,-102,-102,-107,-107,-102,-102,-107,-102,-107,-102,-102,-102,-102,-112,-112,-117,-112,-102,-107,-107,-102,-102,-107,-102,-102,-97,-107,-102,-102,-102,-102,-102,-102,-97,-102,-102,-97,-97,-97,-97
270,-107,-107,-107,-102,-102,-102,-107,-107,-102,-107,-102,-102,-107,-102,-102,-102,-102,-107,-102,-102,-107,-102,-102,-107,-102,-102,-107,-97,-102,-97,-102,-97,-92,-107,-107,-102,-102,-102,-102,-102,-102,-102,-102,-97,-102,-107,-102,-97,-102,-102,-102,-97,-97,-102,-97,-97,-102,-102,-112,-117,-112,-112,-112,-117,-112,-87,-107,-107,-107,-107,-107,-107,-107,-112,-107,-107,-97,-107,-107,-107,-107,-107,-107,-112,-117,-112,-112,-102,-107,-107,-102,-112,-107,-107,-107,-102,-112,-102,-112,-107,-102,-107,-107,-107,-107,-102,-107,-102,-102,-107,-102,-102,-107,-97,-107,-102,-102,-102,-102,-112,-107,-112,-112,-97,-107,-102,-97,-102,-102,-102,-102,-102,-107,-102,-102,-102,-102,-102,-102,-97,-102,-102,-97,-102,-97,-97
280,-107,-107,-107,-102,-102,-107,-107,-107,-102,-107,-107,-107,-107,-102,-102,-102,-102,-107,-102,-102,-107,-102,-97,-102,-102,-102,-102,-102,-102,-97,-107,-97,-97,-107,-107,-102,-102,-97,-102,-107,-102,-107,-97,-97,-97,-102,-102,-97,-102,-102,-102,-97,-97,-97,-102,-97,-102,-102,-112,-117,-112,-112,-117,-112,-117,-87,-107,-112,-107,-112,-112,-102,-107,-112,-107,-107,-102,-102,-107,-107,-107,-112,-107,-112,-112,-117,-117,-102,-107,-107,-102,-112,-107,-107,-107,-107,-112,-107,-112,-107,-107,-107,-107,-102,-107,-102,-107,-107,-102,-107,-107,-107,-107,-102,-107,-102,-97,-102,-107,-112,-112,-112,-112,-102,-107,-107,-102,-102,-102,-107,-102,-97,-107,-102,-102,-102,-97,-102,-102,-97,-102,-102,-97,-97,-97,-97
290,-107,-102,-107,-102,-102,-107,-107,-107,-102,-107,-102,-102,-107,-102,-107,-102,-102,-107,-102,-102,-107,-102,-102,-107,-102,-102,-107,-102,-102,-97,-102,-97,-97,-107,-107,-97,-107,-102,-102,-107,-102,-107,-97,-97,-102,-102,-102,-97,-97,-102,-102,-97,-97,-102,-97,-97,-97,-102,-112,-117,-112,-107,-112,-112,-117,-92,-107,-112,-107,-107,-112,-107,-107,-112,-107,-107,-102,-107,-107,-107,-107,-107,-102,-112,-112,-112,-112,-102,-107,-107,-107,-112,-107,-107,-107,-102,-112,-107,-107,-107,-102,-102,-112,-107,-107,-102,-102,-102,-107,-102,-107,-102,-107,-102,-102,-102,-102,-102,-102,-107,-112,-117,-112,-102,-107,-102,-97,-102,-102,-107,-97,-97,-102,-102,-102,-97,-102,-102,-102,-97,-97,-102,-97,-97,-97,-97
300,-107,-107,-102,-102,-102,-102,-107,-107,-102,-107,-107,-102,-112,-97,-107,-102,-102,-107,-102,-102,-102,-102,-102,-102,-102,-97,-102,-102,-102,-97,-102,-97,-97,-102,-102,-102,-107,-102,-102,-102,-102,-102,-97,-97,-102,-102,-102,-97,-102,-102,-102,-97,-97,-97,-97,-97,-97,-102,-112,-117,-117,-112,-117,-112,-112,-92,-107,-112,-107,-107,-107,-107,-107,-112,-107,-107,-102,-107,-107,-112,-107,-107,-102,-107,-112,-112,-112,-102,-107,-107,-102,-107,-107,-107,-107,-107,-112,-107,-107,-107,-107,-107,-112,-102,-107,-102,-107,-102,-102,-107,-107,-102,-107,-102,-102,-102,-102,-107,-102,-112,-112,-112,-112,-102,-102,-102,-97,-102,-102,-102,-102,-97,-102,-102,-102,-102,-102,-102,-102,-97,-97,-102,-97,-102,-97,-97
310,-107,-107,-107,-102,-102,-102,-107,-107,-102,-107,-107,-102,-107,-102,-102,-97,-102,-107,-102,-102,-107,-102,-102,-107,-102,-102,-107,-97,-102,-97,-102,-97,-97,-102,-102,-97,-107,-97,-102,-102,-97,-107,-97,-97,-102,-107,-102,-97,-97,-97,-102,-97,-97,-102,-102,-97,-102,-102,-107,-117,-117,-107,-117,-112,-117,-92,-107,-112,-107,-107,-107,-107,-107,-112,-107,-107,-102,-102,-107,-107,-107,-107,-107,-107,-112,-112,-112,-102,-102,-112,-107,-112,-107,-107,-107,-107,-112,-107,-107,-112,-102,-107,-112,-102,-112,-102,-107,-102,-102,-107,-102,-102,-112,-102,-107,-102,-97,-97,-107,-112,-112,-117,-112,-102,-107,-102,-97,-102,-102,-102,-102,-97,-107,-102,-102,-97,-97,-102,-102,-97,-97,-102,-97,-97,-97,-97
320,-107,-102,-107,-102,-102,-102,-107,-107,-102,-107,-102,-102,-107,-102,-102,-102,-102,-107,-102,-102,-107,-102,-97,-102,-102,-102,-107,-97,-102,-97,-102,-97,-97,-107,-102,-102,-102,-102,-102,-102,-102,-107,-97,-97,-102,-102,-102,-97,-97,-97,-102,-97,-97,-97,-97,-92,-97,-102,-112,-117,-112,-107,-112,-112,-117,-92,-107,-112,-107,-107,-107,-102,-107,-112,-107,-107,-102,-102,-107,-107,-107,-112,-107,-107,-112,-112,-112,-107,-107,-107,-107,-107,-107,-107,-107,-107,-112,-107,-107,-107,-107,-102,-107,-102,-107,-102,-102,-102,-102,-102,-107,-107,-107,-102,-102,-102,-102,-102,-102,-112,-112,-117,-112,-102,-102,-102,-97,-102,-102,-102,-102,-97,-102,-102,-102,-97,-102,-102,-102,-102,-97,-102,-97,-97,-97,-97
